x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,batter_id,bat_handR
74.60902,102.106606,37.332127,147.85739,-67.773384,127.07153,-15.821311,154.1733,-133.77312,267.4076,-7.939431,334.7799,140.3959,256.5092,624424,0
75.69203,101.781166,42.757645,145.33386,-67.890656,126.951935,-10.453518,154.92311,-129.80122,253.39062,-3.8396063,321.18625,139.6491,247.38248,624428,0
66.74944,103.51895,27.56129,151.41412,-72.192955,122.25093,-27.48647,151.43677,-138.57962,261.93362,6.869632,327.3048,131.25197,259.719,624431,1
76.144035,101.63539,46.791576,143.17737,-61.233692,133.13219,0.0,155.5,-131.36922,272.12668,-8.304723,335.95746,142.73038,258.20325,624503,0
76.82369,101.40494,46.95954,143.08209,-64.59185,130.16272,-4.4216175,155.39705,-128.76144,254.97282,-0.58596367,322.65314,133.04784,255.97028,624512,0
77.04875,101.32561,51.242287,140.49518,-61.623116,132.8021,0.0,155.5,-124.33455,268.68677,15.408708,332.59213,144.9707,251.63431,624513,0
60.292953,103.49971,2.725476,155.46089,-76.521286,116.798256,-43.040367,145.19077,-144.9056,267.54532,-2.2328703,343.34207,131.6515,261.2176,624585,1
65.443794,103.599304,16.738035,154.01384,-73.81334,120.3046,-32.5683,149.74297,-137.36185,265.8335,6.4357295,327.76105,127.49783,260.40417,624641,1
71.53427,102.853264,32.280003,149.84764,-68.72142,126.09244,-24.228638,152.35843,-134.66322,265.06802,3.6254568,332.51807,130.52486,259.39056,628451,1
72.69468,102.60167,40.26883,146.54314,-67.2859,127.56421,-12.144761,154.72052,-132.28976,259.38882,-5.705933,330.108,136.19624,256.9662,630105,0
62.61063,103.626755,8.689371,155.10178,-74.93142,118.89763,-38.120003,147.51646,-134.72679,266.5274,12.366827,331.95743,133.19125,258.80154,640449,1
75.111374,101.95979,46.239384,143.48746,-66.13082,128.70349,0.0,155.5,-132.6924,268.4464,4.338054,335.24423,143.32573,258.6716,640457,0
69.20626,103.25081,24.956942,152.16324,-74.3942,119.580475,-33.650772,149.34045,-140.9383,261.43878,-2.0385284,328.06067,131.79027,255.41255,640458,1
70.10401,103.11424,32.581646,149.73808,-70.3208,124.37477,-26.843054,151.62875,-128.69469,265.57825,11.545907,329.8298,133.47652,252.78906,640459,1
65.87978,103.57724,27.238451,151.51135,-69.11741,125.67502,-28.06153,151.26096,-125.06125,259.38287,-0.09987456,315.52344,123.79734,253.22475,640460,1
70.52345,103.04327,28.633694,151.08206,-72.67504,121.68282,-28.200716,151.2178,-134.27164,273.65378,14.864415,339.96994,134.76518,264.91156,640461,1
72.69936,102.60059,30.87745,150.342,-73.97477,120.10481,-27.130356,151.54364,-135.88174,261.67615,24.868937,325.6736,139.02283,249.9626,640492,1
69.92475,103.14319,31.100874,150.2649,-69.90414,124.8305,-22.733597,152.7398,-133.21066,266.87244,17.453196,328.78696,135.6376,257.80377,641313,1
69.92147,103.14371,32.578945,149.73907,-71.2292,123.36017,-23.944883,152.43282,-133.96808,260.89502,2.602496,325.73898,133.62099,254.96323,641323,1
73.185936,102.48424,44.728622,144.3114,-61.19326,133.16626,0.0,155.5,-129.12444,263.26895,1.967117,333.94098,136.68161,253.53424,641343,0
77.471535,101.1725,49.638966,141.49983,-64.928,129.84952,0.0,155.5,-134.60025,268.97018,1.6023359,330.28198,146.68686,259.51978,641355,0
74.013664,102.27143,42.84587,145.28934,-66.393974,128.44733,-5.5053077,155.34035,-135.25569,262.7311,-4.044533,338.23453,131.18285,265.85925,641385,0
76.513855,101.51167,48.309315,142.29982,-61.09435,133.24944,0.0,155.5,-127.79762,268.96097,7.11786,328.83408,146.29256,252.4538,641432,0
68.203,103.378876,25.73202,151.9487,-77.260345,115.77965,-32.394978,149.80603,-149.56818,257.4278,-1.3913774,331.7428,128.47498,261.94785,641468,1
72.99704,102.53018,36.17537,148.34271,-72.55021,121.83081,-18.678072,153.64575,-132.79256,271.7691,-2.5050325,339.15967,143.79208,263.6626,641470,0
73.87433,102.30857,43.164604,145.12752,-65.88902,128.9371,-7.2173276,155.22545,-132.98901,253.68736,-5.392921,322.49097,136.14792,250.0002,641487,0
65.54382,103.594666,17.937794,153.79114,-72.02118,122.451195,-32.190514,149.87993,-134.77142,261.73752,7.174332,325.4706,129.72792,256.36465,641505,1
65.55952,103.59392,20.071098,153.35553,-73.87264,120.23134,-35.089687,148.78201,-127.39115,253.9588,-0.12451158,316.5605,129.50117,244.6412,641511,1
62.27527,103.61671,20.925518,153.16672,-76.39617,116.96791,-34.35849,149.06915,-135.4969,235.98442,-6.324346,308.50427,117.05433,242.61636,641512,1
66.21067,103.55731,27.196932,151.52377,-70.79091,123.85336,-26.567741,151.70941,-139.81969,267.1371,10.476434,338.67804,130.91405,263.02402,641525,1
65.53924,103.59488,20.64116,153.23048,-74.43156,119.53342,-31.799908,150.01964,-139.62062,266.02832,6.3164577,338.42154,134.79933,260.16226,641531,1
65.88767,103.5768,21.051,153.1383,-72.3052,122.11947,-29.903471,150.67085,-134.61092,270.41516,-2.2727048,337.62863,129.15842,271.53854,641552,1
67.55242,103.4482,20.984097,153.15349,-74.569954,119.35849,-31.902908,149.98299,-142.36801,252.14362,2.517227,328.86987,132.82935,253.37149,641553,1
77.133484,101.29535,49.923344,141.32487,-65.40219,129.4025,0.0,155.5,-125.44512,255.1362,1.6103911,330.23056,141.06087,244.34639,641584,0
65.47409,103.59793,0.0,155.5,-78.75322,113.63126,-48.39507,142.24911,-149.21053,270.27945,-2.8106205,339.12772,132.27061,267.7887,641598,1
72.66223,102.60921,39.19462,147.03775,-66.86591,127.982956,-10.529464,154.91467,-130.77884,255.24765,-16.240656,322.09692,120.02688,262.41003,641645,0
67.08702,103.491196,19.880417,153.39655,-73.144035,121.12137,-30.972282,150.30934,-130.90839,264.15982,2.5000832,325.92203,134.17555,253.38869,641658,1
76.35371,101.565735,47.650593,142.68529,-60.900585,133.41171,0.0,155.5,-124.85563,266.05502,4.916386,330.42703,144.3665,249.74039,641680,0
62.06327,103.60892,12.165264,154.71786,-75.65875,117.95218,-36.925766,148.02992,-147.87831,262.87375,-1.7298775,337.787,125.86264,268.81018,641680,1
65.70422,103.5867,19.1999,153.53958,-72.9812,121.31731,-34.056324,149.18578,-138.28755,261.77164,-11.522773,331.64734,126.41102,257.78546,641684,1
69.93804,103.14106,23.907385,152.44257,-76.96386,116.191696,-33.685745,149.3272,-149.79811,260.41626,8.106179,329.09286,135.21835,259.43893,641779,1
68.28217,103.36972,30.349207,150.5218,-71.128174,123.47447,-28.076338,151.25638,-136.78625,269.70145,10.40537,338.37866,133.58159,266.2486,641786,1
67.1677,103.48414,23.741632,152.4855,-73.45587,120.74313,-29.172565,150.90997,-137.25447,253.86581,-9.178199,319.1727,124.77589,247.96796,641796,1
68.295746,103.36812,21.07726,153.13232,-73.89581,120.202675,-31.252863,150.2121,-140.65181,264.783,8.451022,335.07077,134.27132,258.3826,641820,1
77.00515,101.341095,49.613346,141.51553,-66.05088,128.78091,0.0,155.5,-130.84088,265.1364,3.631093,333.70352,145.71007,246.25085,641856,0
72.77061,102.583954,43.15036,145.13478,-63.495804,131.16318,-0.49415466,155.49872,-136.82043,268.89948,-12.76904,342.3692,134.22787,259.1147,641857,0
65.855644,103.57859,16.418196,154.07053,-75.798355,117.767876,-36.048958,148.39467,-141.27536,252.64822,8.146843,324.2328,133.31729,249.83386,641924,1
63.224567,103.63783,1.8100611,155.48276,-77.25966,115.7806,-44.84044,144.25162,-143.46545,270.1744,3.6957006,339.65073,132.6156,262.57886,641933,1
77.57676,101.13356,47.929123,142.52316,-58.96329,134.98712,0.0,155.5,-132.01651,266.3279,-7.37125,333.83762,137.30809,259.5244,641943,0
73.86501,102.311035,38.33683,147.42116,-70.59954,124.06654,-17.734577,153.82999,-130.84666,244.2982,-7.60085,320.67447,135.57237,242.60114,641945,0
72.979355,102.53441,37.036694,147.98305,-71.99102,122.48624,-20.424429,153.27846,-134.30905,263.3062,21.746325,327.43542,141.33025,250.01685,642020,1
70.406586,103.06351,29.975739,150.64685,-74.42027,119.54764,-28.890076,151.00064,-136.75964,260.84213,4.5318136,327.87415,129.65236,260.873,642021,1
77.40597,101.196594,48.36429,142.26733,-64.174774,130.54712,0.0,155.5,-131.39551,262.8606,-8.837012,332.2003,140.89894,253.4541,642082,0
75.878006,101.72189,46.373768,143.41245,-63.675278,131.00148,-1.2862296,155.4913,-131.3551,268.3037,2.8624873,330.87106,144.04016,253.43489,642086,0
74.39307,102.16753,41.248814,146.07767,-66.25085,128.5869,-10.525815,154.91508,-132.42903,266.1605,0.88064337,338.25443,132.58948,265.21405,642133,0
75.768456,101.756935,48.450283,142.2164,-61.426933,132.96884,0.0,155.5,-132.71408,267.39774,-1.7124738,335.78802,141.65381,252.9068,642136,0
75.63569,101.79891,44.407196,144.48215,-69.85705,124.881615,-11.762155,154.76904,-133.02089,252.95,-7.171233,324.4608,140.60732,252.46155,642137,0
74.95619,102.00592,44.189785,144.59674,-65.8328,128.99118,-5.0462575,155.36588,-130.8389,271.31415,2.4984465,333.62646,144.48494,257.65646,642165,0
74.48548,102.14163,44.95018,144.19278,-67.131065,127.7192,-5.822606,155.3214,-125.06125,251.14685,-0.09759321,320.57687,133.09871,251.56316,642180,0
69.681854,103.18106,32.083485,149.9184,-71.4434,123.11662,-24.898342,152.17918,-131.0647,262.923,10.696296,329.63098,135.87517,251.65056,642197,1
64.56132,103.62938,13.147078,154.58589,-75.67678,117.92843,-36.419178,148.24191,-136.1105,260.61136,7.3145795,320.71573,128.94156,257.78082,642201,1
64.84148,103.62195,18.082747,153.76315,-72.22193,122.21704,-32.093304,149.91487,-133.14368,263.27393,-8.079284,327.25366,111.21561,257.8341,642215,1
73.19672,102.48158,43.756382,144.82306,-68.77197,126.03942,-9.726591,155.00076,-123.24398,245.55908,0.9233629,314.72125,132.60258,244.10382,642221,0
77.519135,101.15492,44.539295,144.41217,-65.734245,129.08578,-9.714715,155.00198,-125.52585,263.1874,15.222728,326.67087,152.02563,241.8043,642336,0
66.445274,103.541504,23.084946,152.65251,-73.32491,120.902466,-31.086082,150.27002,-133.37907,254.17694,3.0039475,319.4551,128.12724,246.47008,642336,1
66.6947,103.523186,23.342266,152.58768,-75.40248,118.288124,-35.211018,148.73369,-145.36086,256.0825,-7.14254,331.25674,125.96287,276.2071,642350,1
75.666824,101.789116,42.524742,145.45085,-70.02419,124.6998,-12.863146,154.62512,-121.12671,235.09647,-3.3690953,315.51404,128.75577,238.46237,642423,0
73.12058,102.500244,44.547688,144.40771,-66.58668,128.25851,-3.0783763,155.4501,-132.44171,256.8606,-9.310827,327.1026,130.73605,253.65146,642451,0
76.307236,101.58128,38.867043,147.18536,-73.43285,120.771194,-22.485104,152.8007,-142.5765,247.46011,-10.050782,323.982,147.32559,244.76866,642456,0
68.658875,103.32388,32.42933,149.79355,-69.09305,125.70085,-23.487804,152.55066,-129.31825,268.96664,18.480309,326.70206,131.26852,256.33936,642708,1
63.22962,103.637886,14.663687,154.36148,-75.5129,118.14375,-36.254734,148.31,-148.77882,261.24084,0.8965207,337.22726,132.60538,264.50623,642715,1
74.615875,102.10466,40.339478,146.51004,-68.05618,126.782394,-13.718097,154.50433,-130.1582,256.1726,5.57953,323.41623,141.50255,253.4636,642727,0
66.65154,103.526474,20.236599,153.31961,-74.54933,119.38461,-34.974945,148.82753,-133.42242,256.57797,-0.4792521,328.17007,126.19937,252.27867,642727,1
65.963165,103.57248,17.653677,153.8453,-73.61829,120.54454,-34.53684,148.99976,-140.86282,259.54147,-0.14218485,330.02057,124.50718,260.36197,642731,1
67.11245,103.48899,22.779541,152.72849,-73.509056,120.67823,-31.536568,150.11275,-138.83861,256.28827,-0.40413505,322.25647,131.06496,250.76958,642851,1
71.82372,102.793884,40.74779,146.31735,-64.72504,130.03897,-5.5387793,155.33841,-134.08102,263.0756,-13.6547165,327.69305,134.91144,258.1756,643217,0
65.29225,103.605865,21.071148,153.13373,-74.06195,119.996445,-31.460133,150.13962,-136.37965,273.69073,15.119534,333.54776,133.86893,259.2402,643265,1
59.320747,103.40611,8.22117,155.14362,-74.77125,119.102554,-36.512245,148.20322,-143.34386,269.8401,10.792945,344.81128,131.41988,266.47888,643271,1
66.68701,103.52377,27.154123,151.53656,-70.8784,123.75545,-26.5422,151.71683,-137.56776,256.91452,2.2306929,324.65894,129.73102,249.82109,643289,1
64.185356,103.636284,14.824833,154.33615,-72.93952,121.36728,-34.71549,148.92984,-133.2962,266.956,2.114467,331.00925,126.90847,258.59653,643348,1
64.53298,103.630035,19.616869,153.45256,-76.52765,116.789604,-37.564423,147.75775,-152.53845,260.6636,-7.190348,339.3883,124.50932,268.53125,643376,1
76.35867,101.56407,45.37993,143.96054,-65.76852,129.05292,-3.8101952,155.42355,-125.9746,259.95322,3.5018814,322.50156,145.19945,246.75908,643393,0
70.24515,103.09087,31.677528,150.06302,-73.426865,120.77849,-26.513699,151.72513,-127.17173,264.18817,11.565445,322.76016,128.9602,253.48509,643396,1
75.263535,101.913925,42.95656,145.2333,-66.29612,128.54282,-10.363757,154.93301,-128.19832,259.9989,2.8227127,330.20755,140.44652,252.1336,643446,0
62.884026,103.63286,19.353148,153.50783,-75.57397,118.063675,-33.691906,149.32486,-140.60472,252.06606,3.617613,329.19528,124.99725,258.9914,643549,1
74.76764,102.06102,36.898293,148.0415,-71.7318,122.78604,-23.707558,152.4943,-140.44398,253.84975,-22.188118,325.19046,136.33485,251.78569,643565,0
65.04133,103.61545,19.876629,153.39737,-71.57142,122.97025,-30.528921,150.46101,-136.03476,265.60886,6.1717567,325.21942,124.11885,257.4309,643603,1
69.75217,103.17026,27.475872,151.43997,-73.466,120.73078,-30.898272,150.33484,-141.8077,264.7867,2.4545407,335.8788,131.78426,257.64136,644374,1
62.662815,103.62807,9.8868265,154.98413,-75.01357,118.79205,-38.45546,147.36874,-142.04095,262.44107,-1.8171281,331.67502,128.93758,266.20407,644433,1
75.289314,101.90608,44.591145,144.38461,-66.960106,127.8895,-2.0289195,155.47833,-129.51535,267.0772,5.682086,329.34283,151.12651,251.18234,645277,0
67.8968,103.41284,22.15857,152.87964,-74.084366,119.96854,-32.845547,149.6413,-146.10606,262.38596,-3.4832437,335.47998,129.86221,262.76233,645277,1
65.667015,103.58861,19.439547,153.4898,-75.23729,118.50303,-36.77809,148.09207,-139.83922,254.60764,-3.8228884,321.28186,131.58134,251.75035,645302,1
68.30548,103.36698,21.380108,153.0629,-75.96284,117.549515,-34.011894,149.20282,-146.11017,253.95216,-1.8404832,329.76523,128.33368,250.48187,645305,1
78.24028,100.880196,49.485054,141.59396,-61.155186,133.1983,0.0,155.5,-121.19783,246.22812,-1.9123789,314.72662,138.12439,243.5539,645444,0
69.02183,103.27629,23.167898,152.63168,-76.8583,116.33728,-34.17004,149.14203,-136.33759,246.86433,5.077844,316.74097,124.02142,248.51685,645444,1
75.17737,101.93998,48.47113,142.20404,-57.85233,135.85323,0.0,155.5,-121.24152,269.0552,8.053724,335.5752,143.42915,257.5457,645801,0
75.00472,101.99156,44.525547,144.41946,-61.41528,132.9787,-2.5760458,155.46506,-134.69,269.50308,-6.1959815,344.1388,134.61928,263.60388,646240,0
75.96418,101.6941,47.582535,142.7247,-63.5734,131.09337,-1.382516,155.48993,-133.51508,266.193,-6.708988,331.85782,139.01059,255.25125,647304,0
75.75472,101.76131,49.5864,141.53203,-62.472836,132.06915,0.0,155.5,-135.54254,264.9363,2.292497e-05,324.05103,140.33722,256.0906,647351,0
68.00608,103.401,30.271841,150.54785,-72.619225,121.74908,-26.791643,151.64389,-133.90999,264.18604,12.136104,329.85254,131.99207,255.63669,647351,1
67.5626,103.447205,26.66372,151.6814,-75.0322,118.76807,-31.540625,150.11133,-143.25797,260.24332,-6.726243,330.8835,123.759186,263.22986,649557,1
73.05519,102.51614,42.850693,145.2869,-65.22526,129.57,-4.2756257,155.40373,-131.9812,257.7004,-0.9127584,322.75122,133.8897,253.78996,649810,0
64.6305,103.62773,17.585922,153.8581,-74.1554,119.87994,-31.928513,149.97385,-140.10483,260.04504,8.318192,328.93805,129.3333,252.21014,649955,1
67.78264,103.4249,27.896835,151.3117,-74.00104,120.07219,-31.256207,150.21092,-144.41417,261.2771,1.0267936,333.23672,133.3093,261.73593,649966,1
72.698715,102.60074,33.344715,149.45578,-68.95173,125.85029,-19.966051,153.37817,-136.8932,258.15146,-20.092941,325.13635,133.13452,258.28546,650333,0
59.714863,103.446945,13.604921,154.52078,-71.685326,122.839516,-34.206818,149.12784,-131.42303,266.62436,-5.641602,336.6221,115.368744,265.27567,650339,1
65.62456,103.590744,21.997889,152.91803,-70.592606,124.07425,-30.406244,150.50256,-134.71231,272.85196,11.422881,340.62198,132.65778,264.81586,650391,1
69.478096,103.211655,17.766567,153.8239,-73.95257,120.132355,-35.36612,148.67163,-138.09023,269.35098,0.68008536,340.04538,132.70287,262.61908,650402,1
74.41804,102.16056,40.05273,146.64395,-66.61323,128.23239,-12.6941185,154.64807,-131.18613,258.65732,1.4579433,327.5926,142.42534,244.9091,650489,0
69.21438,103.24969,24.85083,152.19208,-73.67841,120.470764,-29.70611,150.73605,-131.69734,257.95218,6.140226,319.5644,131.80272,247.88107,650489,1
70.49597,103.04806,29.0294,150.95602,-70.99717,123.622116,-26.208006,151.81342,-135.45305,269.9274,18.255085,338.3373,137.33725,258.97482,650490,1
64.93889,103.6189,20.006487,153.36948,-73.04955,121.23519,-31.8518,150.00119,-133.13757,260.89844,5.683959,323.771,129.1743,256.233,650528,1
65.87773,103.57736,24.842192,152.19441,-72.98479,121.313,-32.052788,149.92941,-138.87706,264.709,6.9509125,339.38492,131.92981,264.35742,650559,1
77.977585,100.98211,45.965183,143.63965,-59.76389,134.34631,0.0,155.5,-126.69843,258.27365,-7.0519953,329.3744,138.60654,250.2373,650619,0
77.57995,101.13237,48.08452,142.43216,-62.349617,132.17654,-1.147796,155.49307,-128.73409,261.71347,-6.6450977,331.92575,140.00159,252.2912,650859,0
65.10964,103.61299,16.450464,154.06485,-73.99122,120.084404,-35.738808,148.52124,-139.80087,259.51004,0.105013184,330.3176,130.9306,258.8448,650859,1
69.78435,103.16527,28.02236,151.27306,-69.961494,124.768105,-26.02458,151.86586,-135.59494,267.3217,4.074362,334.11887,129.43886,262.67798,650907,1
69.39281,103.22415,26.043064,151.8606,-75.21722,118.52905,-30.927732,150.32469,-143.76498,253.8538,-1.8436787,325.64505,129.72162,251.55539,650968,1
69.25903,103.24335,28.148972,151.23387,-71.42834,123.1338,-27.506449,151.43073,-138.69063,261.13443,3.2836149,329.27493,128.67892,252.51627,655316,1
61.855583,103.600174,9.580616,155.01567,-76.092094,117.37701,-38.010777,147.56424,-142.9612,257.78046,-1.5606453,327.75122,127.39989,258.20676,656024,1
68.266556,103.37154,28.525827,151.11609,-75.27014,118.46038,-28.229996,151.2087,-143.46222,260.36172,7.9561925,328.87088,134.79404,259.9955,656180,1
76.97573,101.35152,51.39245,140.39879,-64.563644,130.18884,0.0,155.5,-127.45588,263.4825,8.685677,324.4826,151.21927,244.72769,656185,0
67.71838,103.43154,21.307484,153.07965,-75.91354,117.6151,-37.17693,147.92355,-141.52309,257.48178,-2.0648122,320.804,132.8952,247.78566,656185,1
68.48828,103.34509,29.939196,150.659,-73.87356,120.23021,-28.07485,151.25684,-145.39691,264.85086,-2.745306,332.16293,132.92691,264.0905,656248,1
62.69708,103.62888,11.523675,154.7985,-73.96664,120.114914,-38.3038,147.43573,-148.59102,270.2715,-5.5555735,343.7444,130.53123,273.94168,656305,1
65.436806,103.599625,27.047554,151.56827,-71.82168,122.68237,-27.509481,151.4298,-134.60507,264.31628,5.748018,336.19498,127.430016,260.36914,656308,1
76.54547,101.500916,45.37761,143.96179,-66.718254,128.12895,-5.206053,155.35724,-120.6394,246.33609,3.1433973,311.42554,138.69957,235.55867,656364,0
77.32489,101.22621,47.220924,142.9329,-63.77419,130.91202,0.0,155.5,-131.48367,262.90982,-6.660841,326.0523,139.6535,253.93616,656371,0
73.814384,102.32439,40.010185,146.66371,-68.14052,126.6957,-15.55634,154.21765,-126.63673,271.14963,2.131196,338.3754,137.07414,254.19844,656378,0
70.14734,103.10713,24.474028,152.29337,-76.57174,116.729614,-33.78929,149.28786,-146.81816,259.6536,-6.117465,330.40924,128.04396,257.14957,656388,1
63.5442,103.63988,0.0,155.5,-79.07338,113.153595,-46.185436,143.5175,-150.68025,254.29477,-8.353861,331.62442,126.890434,256.00745,656403,1
68.21404,103.37761,14.154353,154.43964,-78.83802,113.505356,-41.963673,145.7294,-149.73557,253.11823,4.3300986,330.69345,131.70149,256.37006,656413,1
64.2848,103.634796,25.324003,152.06252,-70.6765,123.980965,-26.463081,151.73982,-144.10796,269.9259,3.5181608,341.7728,129.07693,267.7219,656448,1
76.7246,101.43938,48.769733,142.02615,-62.45786,132.08224,0.0,155.5,-138.02773,272.0482,-5.6504393,342.88538,145.96066,257.75198,656484,0
69.64612,103.18651,32.09341,149.91483,-69.61692,125.141205,-24.899298,152.17892,-130.63284,263.1985,-0.13071209,322.912,128.38011,255.14137,656495,1
76.73456,101.43593,42.10727,145.65854,-66.36282,128.47777,-9.96367,154.97604,-133.33177,263.6172,-13.542813,324.18558,135.00166,252.26825,656514,0
70.3652,103.07059,28.913784,150.99306,-73.13658,121.13036,-30.172491,150.58119,-139.26431,264.41846,0.23918708,330.7806,138.60709,255.10616,656537,1
77.0815,101.31395,47.637123,142.6931,-59.142105,134.84521,0.0,155.5,-129.93953,272.14352,3.686538,340.79422,143.57564,256.4686,656541,0
59.788555,103.45415,0.0,155.5,-78.852295,113.4841,-48.086834,142.4308,-150.27928,266.09827,-7.3016667,342.78256,128.0516,271.44348,656555,1
73.64354,102.36891,40.492916,146.43791,-67.406784,127.4427,-11.310425,154.82431,-131.93259,252.79257,-4.704598,323.9035,127.95562,255.23749,656568,0
67.49506,103.4538,19.130281,153.55392,-72.4457,121.954216,-31.851887,150.00116,-139.68115,263.65668,1.7812045,330.90332,129.57104,259.5612,656582,1
64.129944,103.63699,18.372307,153.70654,-73.165306,121.0957,-32.661976,149.70872,-134.0019,276.24765,0.18426001,344.85153,126.47197,272.79254,656627,1
68.550896,103.337395,17.916214,153.79529,-75.583786,118.05078,-36.66484,148.13956,-145.99706,263.97415,-4.08535,335.48755,131.84836,259.2677,656669,1
72.91668,102.549416,33.7824,149.29048,-71.32978,123.24602,-22.747467,152.73639,-133.34447,263.75473,-8.763634,331.32288,137.12929,256.33005,656695,0
75.26342,101.913956,44.86552,144.23819,-63.291885,131.34587,-0.7362997,155.49715,-132.14507,257.38382,-3.3006146,330.44345,140.29852,252.69609,656716,0
64.90287,103.620056,21.00847,153.14795,-73.245056,120.99928,-34.41416,149.04753,-126.3978,241.25842,-2.2981706,316.69122,118.14222,237.65208,656734,1
76.99161,101.345894,42.431652,145.49738,-67.245224,127.60499,-10.767802,154.88779,-127.651924,259.9066,2.2892745,333.21616,145.49808,255.26068,656775,0
70.08518,103.11734,30.489672,150.47433,-75.465324,118.206024,-28.200092,151.21799,-142.42003,249.62679,3.929534,325.77737,133.14323,246.82274,656775,1
77.766556,101.06246,49.992455,141.28214,-64.49635,130.25113,0.0,155.5,-136.39635,264.83893,-15.252499,337.4577,138.92781,260.39987,656811,0
63.728874,103.63989,13.126121,154.5888,-75.54946,118.09583,-39.02275,147.11539,-141.3917,266.26968,-9.462505,331.34232,121.58715,263.13467,656821,1
69.39759,103.22345,26.014048,151.86887,-72.78895,121.54727,-31.876375,149.99243,-139.0308,258.20847,-4.9478045,323.57767,118.94439,256.9362,656883,1
68.52523,103.34056,24.097971,152.3928,-72.13612,122.31731,-29.051868,150.94882,-143.84056,265.6002,5.255172,338.12997,136.76785,262.8976,656896,1
76.853516,101.3945,48.9272,141.93173,-60.17773,134.00946,0.0,155.5,-137.23729,273.26328,4.2777615,343.74268,149.20407,257.04077,656941,0
75.03486,101.982635,46.00783,143.61606,-63.084953,131.5302,-1.1928259,155.49251,-127.73212,267.2088,-3.5897305,330.9319,136.08984,254.82608,656976,0
59.124958,103.38435,10.800706,154.88403,-77.20921,115.85103,-36.718666,148.117,-144.43634,262.65396,-3.4630604,332.74634,127.580124,268.2868,657010,1
69.87455,103.15114,27.494022,151.43448,-74.48336,119.46803,-29.44068,150.82301,-145.94344,260.43503,2.7477086,339.45844,131.57141,265.88165,657027,1
68.16194,103.383575,25.315903,152.06476,-73.81674,120.300415,-30.42017,150.49785,-137.32567,253.31541,-3.4250562,321.3486,121.3575,256.73087,657029,1
63.950966,103.63879,19.894096,153.39362,-75.5486,118.09697,-35.990818,148.41849,-144.4145,261.11963,1.1799724,335.0439,130.60811,260.53375,657041,1
72.37646,102.67427,45.905117,143.67284,-56.998642,136.50102,0.0,155.5,-117.322784,264.2443,3.6250436,329.53146,135.65562,254.7719,657061,0
63.69767,103.63995,13.87372,154.48148,-73.91841,120.17469,-34.473392,149.02449,-130.86758,256.21637,8.143248,316.1691,118.95361,246.64061,657061,1
73.90805,102.29963,42.111538,145.65643,-65.787895,129.03433,-3.2875953,155.4431,-129.33664,263.68658,-12.6255455,332.74567,135.36559,260.44904,657077,0
77.42644,101.18909,44.299515,144.539,-70.01808,124.70646,-10.171012,154.95395,-137.80475,262.8549,-2.209381,330.99258,146.92001,251.15086,657088,0
61.99429,103.606125,16.058323,154.13297,-74.67572,119.22425,-37.027565,147.98691,-137.74374,264.2706,-6.903721,332.8739,120.158875,260.65607,657129,1
69.67852,103.18158,25.548128,152.00024,-73.927124,120.163895,-29.174616,150.9093,-140.33955,266.2948,1.6170256,336.17343,130.08897,258.2987,657136,1
75.861115,101.727325,46.899742,143.11606,-64.48985,130.25714,-3.5142748,155.43497,-122.7504,258.61246,1.4104345,326.1497,135.11241,250.81158,657144,0
77.4161,101.19288,50.27219,141.10835,-63.417095,131.23381,0.0,155.5,-135.80031,257.72137,-2.4494388,329.17404,141.39624,249.76474,657193,0
68.07786,103.39304,20.804293,153.19403,-74.626976,119.28619,-32.49678,149.76903,-133.8652,259.35147,13.293444,322.01257,132.66861,249.76299,657193,1
72.05692,102.744415,37.0543,147.97559,-68.847946,125.95961,-17.941105,153.7905,-140.0019,261.49637,-10.969193,337.246,132.99266,263.0596,657212,0
59.68653,103.44414,6.5537996,155.27367,-76.99445,116.14938,-40.16586,146.59125,-143.83266,270.35788,7.261111,341.07074,128.02667,264.2662,657247,1
66.91474,103.50572,25.528353,152.00577,-70.09168,124.62609,-27.436556,151.45183,-132.78384,268.85794,2.4414382,340.10992,132.27362,265.5296,657510,1
68.37753,103.358444,20.94143,153.16313,-74.69166,119.20397,-33.98197,149.2143,-151.6336,260.96194,-9.531484,333.7361,128.70291,262.35062,657557,1
70.64244,103.02231,35.85866,148.47247,-71.3322,123.24327,-20.040707,153.3621,-133.2472,238.28958,-7.581635,308.19507,129.59245,248.5124,657562,0
66.82178,103.51325,15.732402,154.18826,-75.18478,118.571075,-38.065117,147.5405,-141.20288,264.57898,2.6591744,332.53714,129.61769,260.2558,657656,1
74.27502,102.2003,48.45801,142.21182,-66.05948,128.77258,0.0,155.5,-113.393005,236.01216,3.8006139,303.5049,128.01659,231.38274,657709,0
60.826706,103.54094,9.925614,154.98007,-73.18448,121.07254,-36.30632,148.28867,-132.52295,258.27744,6.0859876,319.61734,124.30676,252.41737,657709,1
75.054756,101.97671,40.2099,146.5707,-68.04927,126.78949,-14.503573,154.38635,-129.78885,265.90335,7.5848966,332.70697,140.23589,255.24202,657757,0
72.313805,102.68825,44.58237,144.38928,-65.94556,128.88263,-5.50424,155.34041,-121.53544,249.3401,-0.22763461,326.0423,128.69052,248.13312,657780,0
