"launch_angle","launch_speed","spray_angle","bat_side","t","x","y"
4,97,34.3075493534831,"R",1.06528235547474,83.8273754797983,99.4077248107245
22,103.4,6.38384860346763,"R",4.56861403595316,108.378072073167,379.882781892576
43,101.6,-21.7606057385092,"L",6.32323217710941,-188.982619926206,267.204531151826
-22,97.9,21.1206413546746,"L",0.107447646731344,5.0969312027154,13.0693094647678
6,97,-19.6261911030578,"R",1.08389763577713,-51.4904920174804,125.498704332377
39,84.8,-2.658701869253,"L",5.49779554089729,-42.3050276117681,301.632727292816
14,102.7,-21.1227963700079,"R",2.58327521571681,-132.67830716572,253.237727485834
-13,85.7,-9.89559896059587,"L",0.188369836728096,-4.086677209908,22.1195830513455
52,82.9,10.5881158048989,"R",5.88978087609563,70.0570468230888,216.077684051092
64,83.2,12.429923481689,"L",6.1929964159616,34.7645229969987,138.364189760124
23,90.3,0.617173795820384,"R",4.24512561574644,38.0027077104593,341.130934286647
18,62.2,5.22346799452475,"R",2.28928104893599,28.3524443142559,163.941092310277
-58,85.6,30.4395894394115,"R",0.0562388042454583,1.88095606045395,3.16404744843795
36,67.3,25.2201480818685,"R",4.04271074872873,124.12275669987,183.26745707894
-10,93,-15.2776352645001,"R",0.211858173996414,-7.38936411080003,26.6178052354678
-7,93.6,29.1521531708104,"L",0.266826450082585,17.5102299701429,30.3055359609559
8,99.7,-1.31467059838968,"R",1.56585024789864,5.85120310113645,191.16523643043
5,65.1,-8.98592558947879,"R",0.869579027269858,-12.092064940109,76.5658344691365
1,109.7,-33.9514739707589,"R",0.591659123945235,-51.8165422997007,69.8977054084985
20,106.1,21.4031563951276,"L",4.03429536219985,193.367842645864,334.781904223701
4,107.5,-26.4187737630511,"R",0.868413140459537,-59.8082123087363,105.754295261832
41,93.5,27.7555343785742,"R",5.72262408378427,204.39017392184,231.225184356484
26,87.6,1.12093755620234,"R",4.51302145262851,40.0656070876134,335.352359795684
3,85.5,27.9109729154664,"R",0.883105254414266,52.9491942701488,83.8985356141169
-66,50.8,24.5788647015078,"L",0.087075142436048,1.07843342568532,2.34212301586264
-12,64.7,24.7617849855916,"R",0.251236021898739,9.8684325279153,20.4524333461935
7,110,7.83740798679614,"L",1.39121335974763,24.2128198626424,188.586012543055
15,93.8,5.13246592659374,"R",2.90010326361078,60.7266397441096,279.408454685948
15,91.5,24.8665203268898,"L",2.44877558909104,131.388701264003,209.886799880973
-7,78.4,-14.2758257661264,"R",0.297159933200531,-8.24130314719787,31.733977007813
11,107.3,6.45681965476916,"L",2.31906075471754,23.6282060451109,278.404828988824
50,100.7,24.2424039320995,"L",6.82687484748086,156.799448081833,244.872643101035
2,86,-23.0453161063887,"R",0.669936786210947,-33.023405845422,71.1115943428248
23,93.8,-29.6043448862579,"L",3.92279208651373,-217.378667578809,230.330998012622
28,88,1.35683806175963,"L",4.80152788167606,-18.281698697726,344.353601102645
-2,78.5,9.51355075338156,"L",0.453691799417787,8.27947847369961,49.1513301318405
28,107.4,17.1487120527066,"L",5.69525816837516,173.987332366711,404.466613857877
-8,102,-4.3340771474611,"R",0.231237024853421,-2.3754820135412,33.0520084496342
39,55.1,12.3308179096654,"R",3.59026063514893,49.8066595103213,161.521330526508
-3,80.7,8.83248259810473,"L",0.410060279371006,7.11010214709286,45.8499550222385
18,107.7,-11.3587192182098,"R",4.04863746358708,-92.0908604477079,391.556490979954
17,99.9,21.0395943596696,"L",3.18822909196712,152.778949380797,283.114016063765
18,80.3,-21.8249753910349,"R",2.75271253048449,-113.239482697033,212.638643656994
18,75.1,26.2964070208313,"R",2.61768658875172,122.497546276487,171.604000464775
-2,92.8,8.97150448940923,"L",0.430650570263282,8.67382736058162,54.9788898023569
-6,91.6,34.5975205039914,"L",0.295720003543392,22.1265188293699,30.757880843257
5,108.6,-20.4317505079827,"R",0.996686323966583,-54.5848782269774,128.086221883598
-22,79.3,-8.91957938970065,"L",0.13077936148908,-2.22118980671928,13.6569764983712
2,55.3,-27.4273436621934,"L",0.722294951775084,-27.7503670113283,47.6848965339851
-11,73,13.1309840677909,"R",0.241956441982798,5.95331016990177,24.0149942896239
56,78.5,-34.4777731372321,"L",5.57444343687196,-137.336012745707,128.82112007778
1,68.8,-19.5260324838207,"R",0.609040051552482,-20.6297034231503,54.4050093972054
39,73.7,9.12734562708913,"L",4.88135588246557,41.6289098353376,257.969308984696
51,94.1,5.0565800788135,"R",6.50941768191029,52.6523391091794,256.055913877563
37,94.6,-4.58788822780314,"L",5.88668359175733,-70.8052090865126,342.79059385875
19,74.8,22.3583228561846,"L",2.71336218654191,106.072834798909,196.353220504155
3,91,27.3915463960376,"L",0.750885919072102,45.7283463903482,79.3109299916388
15,78.5,-16.4805413388038,"L",2.37011542529251,-86.0599122086569,190.059248778893
39,99.7,-27.4752952343742,"L",5.8728530174168,-226.311174838034,249.264355138579
35,80.5,14.6264849307936,"R",4.82230817439824,115.969534182453,264.094050309587
59,84.7,-9.94075173881692,"L",6.15181424579682,-55.442757702397,173.763605032958
-9,85.9,-10.6414048643204,"R",0.241379067203994,-5.4149928725068,28.6225162973937
40,95.4,-29.2543042157244,"L",5.71938806322907,-218.984723360463,229.793596640004
-10,84.7,32.1280941418083,"L",0.228551030517938,14.7049087363749,22.7548756493106
15,100,-22.9082973763811,"L",2.93704879922203,-165.635141065921,240.916002688293
-15,106.1,-16.0543633163479,"R",0.13854553493846,-5.68047651007464,19.5264997453559
36,103.2,17.2361186226828,"L",6.31900677870417,152.65116120892,366.755183371243
43,96.8,-9.77902498059309,"L",6.28590779884426,-103.523453784306,304.995263279696
0,70.8,7.99535725764876,"R",0.58976286329291,9.89207517853631,57.1147411733919
27,94.4,-26.3454095466393,"L",4.50785582525144,-216.451289158619,256.316642824296
5,98.7,23.7686196643261,"L",0.962545862437232,55.6453554028229,110.358433427316
3,90.7,-10.2691934476914,"R",0.759117891118059,-16.9969214518277,91.5130891695462
16,98.1,34.1130635747709,"R",2.97731236597818,207.22455392821,193.174066223134
-26,98.9,22.7669204163383,"L",0.0920311554382815,4.59262672795416,10.8525569051227
13,101.8,26.6130767164254,"R",2.59982752893796,167.354368642619,214.663545561603
10,106.5,-9.0834235171543,"L",2.12706688459115,-71.0444200170073,243.143028032439
37,88.5,-13.8597349441879,"L",5.41739120877344,-127.594220447221,291.01724083021
5,99.7,-20.2268999883357,"L",1.1800732079245,-63.9499092998013,132.610210281384
15,97.4,-3.02915268177325,"R",3.06733342536221,4.37339154666192,311.526259580903
23,106.6,-28.8534502981529,"R",4.32243002591552,-256.446730011065,293.7140498173
-9,93.7,-13.1502203513708,"R",0.226529932402279,-6.86865054917117,28.999422763382
10,109.8,5.83847965920706,"R",2.17590733457108,57.0597503969716,259.556959448291
-49,37.4,29.8799606802471,"L",0.138480683311708,2.4499410817016,4.23209098950147
-54,78.9,-0.610932787319813,"R",0.0637526115023799,-0.0405932817774975,4.26373293595748
26,37.1,34.8274377266688,"R",1.81097074541091,49.7308251886982,61.9487399850455
11,105,-19.0712140091099,"R",2.01006437121442,-98.019435994678,222.174938992151
-14,108.3,18.7469219392771,"R",0.146174267455125,7.30236228467345,20.727887373503
-11,95.9,-1.69940637416089,"L",0.194242711038507,-0.948860785677275,26.0674641393515
44,94.2,-0.902831333548827,"R",6.31811398976805,17.5124812684562,313.184962961087
20,90.3,-14.1745755657084,"R",3.70258320008952,-98.5872998050677,310.847664623008
1,107.2,22.7293933432942,"L",0.591208114967812,35.4658010334923,77.9900922438399
32,67.3,16.084864858688,"R",3.82814974256237,91.3157102888057,208.318160290619
17,103.2,19.1074597415144,"R",3.43161328372352,172.415063305058,283.414389021897
27,67.7,-10.3821084689488,"L",3.46320130047277,-66.3867028407695,217.102873077536
-13,92.3,-28.1461764103785,"R",0.175817202202709,-10.8209717112237,19.8113154959771
-24,72.6,-18.9590476862113,"R",0.131423832044587,-4.10652144004133,11.8486635547564
4,102.8,-16.3690588038934,"R",0.869159497293741,-36.3226006937463,112.015463275696
11,83.9,-35.7666978054365,"R",1.57301890433401,-107.717275048431,119.236321406974
50,77.3,-21.7725879223371,"L",5.41087643021543,-114.318145642624,188.379178309676
4,79.4,22.9793214363651,"L",0.818100385963793,37.3434665214937,79.2084111909412
-19,68.2,-15.0641183082898,"R",0.167999003138058,-4.07675480094732,15.0109455757775
33,95.4,-20.6737062730345,"R",5.57888325905031,-174.562228568766,330.567915996164
53,94.6,-2.05636434751159,"R",6.63215740536004,5.99588182047309,247.97189699106
-46,51,30.6039134665934,"L",0.108613012577924,2.83751545285914,4.76190649528653
26,101,20.9906527135843,"L",4.96816941424513,195.855612393054,349.46180996453
7,90.1,-0.289434996393826,"L",1.30953750434391,-8.49279668249281,149.966820330489
23,92.4,-13.729042780184,"L",4.1148690060696,-138.247456004915,303.583102933798
38,90.3,26.0379858402883,"R",5.38663242120874,195.249398235531,240.974738103492
-2,87.6,-32.9589193560948,"R",0.441344574488222,-30.4353287171051,44.0821408034055
47,63.9,21.337826686249,"R",4.49016648748307,89.9645176898243,165.184327118411
-1,104.1,11.8894692183426,"L",0.464209573536849,14.1047465942028,65.1860986605829
60,74.5,30.8070830079353,"R",5.48323243135903,105.682419857614,116.625570119418
12,105.4,16.8228339056373,"R",2.52321874129534,125.514327823132,250.010680379475
-31,82.6,-27.6550665163281,"R",0.0939623128081796,-4.47996060903433,8.47768657762197
25,96,-20.4516745620568,"L",4.4239146299893,-190.709475350241,289.436845428614
0,88.9,-5.5934004454564,"L",0.573683705946933,-8.96425246996554,69.4970659489247
12,104.1,-5.41011238326422,"L",2.52517189609758,-61.0443637607329,277.020924611558
6,105.9,-6.89765739650976,"R",1.19468415202681,-17.2069855429877,160.272499216837
46,88.1,19.8123904868289,"R",5.84839100671716,139.319499813099,235.06366138496
33,87.8,17.8593557520308,"R",4.98627248060964,154.592937005481,279.671405928157
-8,110.9,50.965564903221,"R",0.233717557658238,28.6207168984763,21.8513534323124
-19,72.2,-3.65224415255376,"R",0.160049792202066,-0.967139665959581,15.6651950786565
7,92.9,15.0296143362553,"R",1.40515583223528,56.9939195890539,150.781372875005
-11,66.8,-19.4075749339035,"R",0.253659492695584,-8.0338878394416,22.3329592884362
-34,68.8,30.5771642782161,"L",0.103508051064143,4.35615925034638,7.30876020942104
28,113.7,-29.0383004238385,"R",5.45572182354304,-299.175698048826,324.382894065602
-7,110.6,-17.9741312907727,"R",0.23682737405364,-11.5937023249281,34.8575789097046
38,65.8,27.3662953921936,"R",4.07418423993089,125.138914445343,171.056150616826
52,73,26.9789608079841,"R",5.19663590333169,117.761030920284,158.012478422407
19,100.7,10.179164499139,"L",4.02797173615942,72.5097380486716,371.228440402794
60,78.3,28.5047525608782,"R",5.70577847647452,106.29166576796,125.260965874385
25,96.2,11.0465504767305,"R",4.61778650033818,133.691534073731,337.779415915734
17,109.2,32.5012215567928,"L",3.05107234489534,225.817365862299,235.370974781426
-19,96.8,-14.4856238021513,"R",0.123160636012857,-4.07864083011442,15.670136936378
-16,108.8,-10.4149429896025,"R",0.128287840952973,-3.48833946813608,18.9210453533252
8,105.8,-16.0257198758273,"R",1.46236579338234,-61.0016349127717,180.057256051598
2,98,29.8266918459187,"L",0.672316247976235,47.3444104086197,74.6889290883069
-25,79.2,32.0337640500279,"L",0.117395311116625,6.48471586352387,10.2427290613899
35,99.9,-10.4107172282738,"L",5.90299353531533,-130.914962910573,348.389389334732
21,110.1,-32.3772725884711,"R",3.89519728306746,-268.953434779463,264.163914122397
-5,75.4,-22.9814382115139,"R",0.356046278532133,-15.2229636483123,34.5105046261592
61,80,-18.4482774906597,"L",5.87934351875131,-76.357643406034,141.313570279202
-17,81.2,-28.1109808460696,"R",0.158336128475785,-8.40892215800378,15.4843438340522
-42,72.6,20.3336016420779,"L",0.0829910345353501,2.25465739879152,6.0522731273246
45,91.5,19.5796365978701,"R",5.97762065061064,148.338598073969,247.732227321062
9,74.2,26.7802638934989,"R",1.46174824014384,73.3771323356154,113.321627200745
-2,72.4,20.2373678109887,"R",0.502170062816396,19.2178719374701,46.7857965835901
-27,56.5,17.9515823280118,"L",0.149511284208511,3.36291377790562,10.2983756728092
22,94.7,-14.3232509030512,"R",4.24856617026426,-112.771665868523,346.162462263516
60,81.7,28.5947404147473,"R",5.88531701093504,111.934830183782,127.793945754657
39,92.4,6.75426165240831,"R",5.87105540433862,82.2448499153272,320.649863038018
-29,42.9,-13.8126686505315,"L",0.17986290036565,-2.37799038980056,9.42805413609419
46,65.4,15.5756945237769,"R",4.57880511612732,74.4877260254344,183.878280360059
-11,72.7,12.2645809779224,"L",0.238572281751478,5.2131306432612,23.7333528905325
28,79.1,-29.8403073393705,"R",3.94015841254958,-178.240083892348,217.594194355453
13,81.9,32.3241147811881,"L",1.83518582077898,112.62413051378,138.794303851615
22,91.4,12.1185730271421,"R",3.95213725727001,123.553730507541,302.162253884744
20,84.7,-11.6837186347178,"L",3.37923658833198,-99.2672215437873,264.098453401732
4,105.1,-4.69233177859442,"L",0.986301877730152,-18.1146640572437,132.811443777792
13,103.4,-11.2134504501237,"R",2.66630108246014,-65.8548557092961,292.424775204336
25,83.9,-25.5431995425588,"L",3.83656121681555,-173.299887846282,227.13417995466
27,59.5,-16.9869231003104,"R",3.07058822378942,-64.7428161488308,178.611279382505
-8,89.2,23.5253165769003,"L",0.25369933843872,12.9901779185548,28.9838696900744
-30,58.1,-28.4748227016426,"R",0.134063497441148,-4.66616214984539,8.51825935556266
16,111,-3.15632384264547,"R",3.74946320788461,8.71536150903101,393.315665953597
16,95.8,-8.74866920393816,"R",3.21683115630395,-47.362211190459,314.957062134838
-39,91.8,-17.4153665730151,"R",0.0701068270012611,-2.16975345512542,6.88716166262809
46,97.2,-5.9165983898143,"R",6.58735996237919,-23.0541162349707,309.40081842336
-30,94.1,13.6431506396419,"L",0.0852462538776903,2.37199197617392,9.73379657719583
10,79.3,25.9411708903534,"R",1.66762976762894,86.8073292083685,133.74359077944
-4,100.5,-6.59037430131252,"R",0.338230720497288,-5.30412307170527,47.261934910803
21,78.4,21.683369113177,"L",3.16836596935878,121.011479925738,227.140470232009
-3,94.5,-14.7066205363669,"R",0.383531930394441,-13.24287078956,48.8271377520407
24,100.2,8.37607774195456,"L",4.93683307951475,55.8543119166867,403.041057236149
19,113.3,-28.8661196243571,"R",3.70155221452417,-247.863230064099,288.33255173748
16,108.1,-21.768526285048,"R",3.15386793062378,-168.395313094811,295.862575752163
-19,71.5,-23.2472597244084,"R",0.161452504207585,-6.25448558972506,14.363419081158
19,116.3,-5.9854892948073,"R",4.68650367955607,-27.0588867974829,459.045375458688
-7,86.2,11.419208562076,"L",0.28023760741427,6.80182543610069,33.2877418589946
17,102.7,6.8011815390074,"L",3.70472462102607,32.88951954284,366.355040304215
-10,89,-12.8216988672008,"R",0.219073954303219,-6.13818492969486,26.6490857791299
60,94.1,-14.7927402830535,"R",6.73023910534131,-58.0891862807709,179.261510750262
-53,66.1,28.5731583248924,"L",0.0767481511653392,2.1138932297934,3.85738503443739
-15,91.6,-27.6550665163281,"R",0.157871905112798,-9.40670182644509,17.6337362683337
-29,54.9,29.6498856159671,"R",0.145551828909813,5.06046216657786,8.7113606917062
10,103.8,4.44284744834315,"L",2.0273329963586,8.4158328395606,244.512357477709
-5,83.4,-8.58680037583461,"R",0.337911564933006,-5.89442376986321,39.1790931997383
-40,69.9,-32.6569373740954,"R",0.0894682841886196,-3.74817226721387,5.80274405606856
41,91.2,-32.1112025466545,"L",5.54799033965997,-215.015150629544,206.072035452971
27,100.8,-3.96371472204438,"R",5.3774947900299,-3.14060283747358,411.377190397102
57,94,28.335018900502,"R",6.42926970205911,143.814307573043,154.233345802935
-11,63.4,-27.3621432339265,"R",0.263740317379018,-10.9785299760036,20.6741110794983
23,83.9,-7.54980809382043,"R",3.98314928793462,-36.4351562162693,312.479638113289
32,94.9,27.7859798341453,"L",5.23805554303693,227.051962840147,284.749316030714
-4,106.5,-19.8499536880543,"L",0.352298889534147,-19.1612135591625,48.3732600528209
20,102.5,-24.7033473225061,"R",3.76598420859887,-202.577433320936,295.577704996575
41,87.2,-17.9737373325568,"L",5.55564301357261,-140.675724890116,259.468447699357
23,97.3,-11.6324147844306,"R",4.59991724188723,-90.4597027623356,375.925892365237
53,84.7,12.2615303286522,"L",6.11527176518193,54.1858108799096,222.521575499803
-12,102.5,-15.7372402857828,"R",0.171059820139632,-6.72424533987279,23.5401688693263
58,69.4,-41.4450449930743,"L",5.08385538658754,-124.86515941663,94.5267893037273
46,92.4,13.4115049828762,"R",6.15329592235663,112.826532911573,265.864467891242
2,103,14.8119995611177,"L",0.674360770831714,25.4718124869449,90.1266425992334
27,98.4,2.93747107183986,"R",5.15519518356425,70.0473620063008,384.378710375973
25,107.7,-19.4714176634482,"R",5.16416325367237,-199.31042731565,385.133264091639
22,95.9,22.0383322335885,"R",3.96958885410538,189.913596199041,272.131866886735
-14,94.2,24.4345714289413,"L",0.162816687477079,8.93109373241058,19.3124010825113
14,98.6,2.25491254292012,"R",2.85087808795015,43.6883770926536,293.565187509199
12,99.8,23.2308452887901,"L",2.06240328478838,115.201358033101,205.346043573513
65,68.7,17.2444550504848,"R",5.2989265465802,50.7379718290688,106.857449800132
11,85.3,27.9943069458164,"R",1.91569678314372,111.81904987485,151.976621057789
62,90.7,-15.1199983140214,"R",6.57330955562432,-52.7794149032561,158.5022315049
-42,58.6,-33.070660004917,"R",0.10191830573443,-3.51008733463909,5.34769534867213
23,105.9,-16.7006856792515,"L",4.60353724417968,-194.914479884201,337.415174938001
12,63.2,3.3305578478503,"L",1.62759013508343,2.88894427001447,131.080436166514
60,65.5,19.0759805933421,"R",5.01426237596409,62.1042821842144,125.628317897506
0,105.6,8.4852071423574,"R",0.572301703663871,15.0762687028836,80.6089952109022
18,103.9,1.61602549185914,"R",3.91298714088489,56.7136350725738,371.872067778425
-26,93.8,14.6853771008733,"L",0.0967353921301172,2.99346120977773,11.3614592979963
5,102.5,15.8032565169601,"R",1.18038485910785,54.2002204592231,141.50600624005
0,90.8,-24.9687941512536,"R",0.53703691189214,-29.9868236327713,59.9062869787838
20,98.6,-3.21835493242243,"R",4.16329851060547,5.58185115982215,374.346561481814
53,93.5,4.12744352648206,"L",6.58396792275973,7.39237569762072,246.215799215206
18,99.9,11.4808919905328,"R",3.61293649307937,126.298004781045,314.600503651078
59,89.8,8.73512285254786,"L",6.49797122211925,28.5284101011472,188.90321668784
6,98.9,5.24778013397483,"R",1.25511015425022,24.8750640800937,154.485017559287
28,95.1,-3.58605036090301,"L",5.10095910100546,-71.119782807251,367.456474841635
-11,88.9,-13.7971010266412,"L",0.208678715593856,-6.53057062344914,25.1299635405529
-29,54.3,-30.4444008691902,"L",0.147012908384301,-5.17686633086487,8.63098123810471
29,99.1,5.88179202921347,"L",5.54117917516337,26.3532274674778,402.402399949302
38,104.1,21.4092263101912,"R",6.11107284825597,209.527496398508,294.277314799263
19,108.2,16.9502290382029,"R",3.99531820497537,187.273245491717,325.008765396957
-20,100.3,32.722539752286,"L",0.114279972877854,8.44305167055518,12.958229675556
37,96.4,-27.0728911751529,"R",5.83075832531842,-218.012449219755,286.252934416759
19,110.2,16.315908391305,"R",4.07329717792724,189.105896804059,335.360789467327
-40,88.6,25.0545339731185,"R",0.0711910513201198,2.98828516143168,6.30935061550392
-15,37.8,36.8599793703044,"R",0.312161102513634,10.0329936735297,12.9205743797498
-34,67,-24.6864843599373,"R",0.106087671665007,-3.56944157943981,7.70634700598636
-3,101.2,25.9127450491745,"R",0.413661138321861,27.1973271339654,50.8363045697742
-29,73.8,35.319478097506,"L",0.110634014658885,5.9881340281957,8.35945603705674
22,105.5,22.4115402168806,"L",4.3828289894497,209.554495244155,338.795612455257
21,84.6,10.9871915286327,"R",3.53365298040499,98.043888913102,271.792454450798
27,94.1,-18.7414455630135,"R",4.86575713634502,-158.115055448482,337.5132654743
24,90.8,-28.213230491301,"R",3.93582466538978,-202.374442824233,254.070126941776
3,104.5,34.2355843598185,"R",0.969152317585622,81.9259197166811,98.3048196088191
14,107.6,-12.1013398958074,"R",3.00452853899317,-83.1397376835007,325.54814755229
2,77.3,-18.1630852259665,"R",0.667383218104078,-23.6183235295068,66.8174612776381
22,92.2,18.6982529896844,"R",3.8779695914663,162.118514887921,276.10091595259
-3,68.8,0.889339388052096,"R",0.442188991139461,1.3046439775367,42.7609877915564
-13,91.2,-24.9687941512536,"R",0.177435063433705,-9.65856491222011,20.341439338048
-14,73.3,23.7686196643261,"L",0.200426346525774,8.34692313523393,18.600450844552
48,96.1,18.8935668332548,"R",6.35215753752787,144.238861739013,243.473467829395
44,86.6,18.0332750125674,"R",5.69267885178948,132.538952435483,246.388879964423
11,100.1,-10.5356381431319,"L",2.21973856475061,-77.0122537355935,235.454523336457
-20,79.5,-26.455298962551,"R",0.141087664266036,-6.81542467378241,13.5135063883305
-12,83.2,-0.284420565660137,"L",0.203548478418984,-0.25166546344032,23.6673442275524
22,74.8,6.32698752171146,"R",3.29831331516435,55.2764213900733,243.697708940094
18,92.5,-25.3121661390586,"L",3.19806417611428,-173.338544752585,228.248027444704
-31,83.8,-27.9589290177641,"R",0.0926826681358638,-4.52851322923571,8.46005875702666
32,91.2,-23.3925598293509,"R",5.18691004650405,-185.706738801471,300.675534137812
30,74.6,-17.1914799530627,"R",4.20214474334451,-99.5845392754888,257.369852518585
8,107.2,-18.6017502208377,"R",1.45156726846987,-71.3492194964331,176.501153813416
34,100.5,-0.953595623671679,"R",6.04775834493482,27.2578650390456,390.216146385861
13,107.3,25.7318141067012,"L",2.3394232103465,150.150634215836,228.271284448825
58,97.8,-18.8368016779363,"R",6.88603522483391,-87.5520870986283,193.464926782175
13,90.1,1.46948713455023,"R",2.41472333500239,28.0247214764521,243.307377636073
20,84.8,-9.12084961462124,"L",3.41672528878721,-85.5020590588615,272.826739956936
5,73.4,25.3377048616013,"R",1.01789230957522,48.7374925334995,85.2377062808447
32,95.5,31.613820623494,"L",5.13784749399824,250.561799791961,259.422998696096
37,94.3,-19.2736540961183,"R",5.89271986845972,-151.961734895227,322.560758765759
-34,91.7,29.8592580324721,"R",0.0788054406247597,4.35582557142823,7.47630385702471
29,91.9,10.9201704740584,"R",4.91523314017819,123.866795637885,326.093662095513
-2,98.2,-28.4297055675598,"R",0.422544823817316,-28.60137457533,49.7408423919031
12,86.3,1.57008266523689,"R",2.13042674842275,23.2705241193353,213.52387312273
47,88.3,2.32927883331131,"R",6.08978415257546,35.3745575430062,273.25694126565
-1,101,-6.297541583367,"R",0.473100476561936,-6.87782171252694,65.6723081427913
3,103.2,-4.90901065065261,"R",0.796723162761676,-7.66398222749727,109.306076408382
12,93.4,-7.11852160075066,"R",2.27098921816329,-25.5184717046754,243.084775098798
-21,94.4,-16.8564907846173,"R",0.115669547385806,-4.28230899645749,14.016912944883
28,90.6,30.2335682196904,"R",4.40353747813855,219.684396220946,227.301471971948
-36,86.5,-7.53013814706482,"R",0.0792830183124367,-1.04736426979411,7.93895907280513
11,96.1,14.0103600207746,"L",1.97753850305252,64.1781397024359,215.014065913644
47,92.9,32.0205627238826,"R",5.97508659208284,198.727306160958,189.575844693536
-19,92.3,28.6106800386561,"L",0.12881190775117,7.81000130051568,14.1177433462382
4,88.7,-2.96105526340235,"R",0.885279625435578,-2.8310598468208,104.892151568311
5,105.6,-30.8278380048621,"R",0.973931714915465,-75.1401307355141,108.243510393465
-17,96.5,6.75990326673204,"L",0.135781896911365,2.10072367133417,17.8584288081072
29,72,-27.2051580670838,"R",3.76807490775206,-143.807813362981,206.314717640741
28,86.7,30.9673417536159,"L",4.25583330737181,211.234541925541,235.507561924151
47,84.4,40.5172744734692,"R",5.46447295606963,201.363840302502,143.692712461016
-13,81.9,-23.4442686284274,"R",0.193726403627074,-8.93122182970736,20.1984560678738
-16,95,27.9202565670839,"L",0.14502825608823,8.9960406970215,16.6972325065573
68,70.3,21.9291861728122,"R",5.40573179149569,54.9409688665843,85.8379752687859
-5,98.5,25.7623390690879,"L",0.308782342702319,19.1000263495263,37.9970368049665
66,74.9,47.1033580751577,"R",5.52072501216167,108.109285389729,54.4840809142274
35,85.6,4.71511645555574,"R",5.24424493734956,62.1274866680129,313.402812127275
-73,55.2,-4.9606311233857,"R",0.0769229587649946,-0.151581584192709,1.76356035765645
20,106.6,29.8093573477616,"L",3.68944554011992,238.95758914757,269.455348660924
-7,101.8,-32.8388595015681,"R",0.25247926036191,-20.0062133595613,29.8850143795349
28,81.7,9.63900044086047,"L",4.48025923244953,54.6633188406533,310.633336234172
0,100,-1.82647092283805,"R",0.545840647341017,-1.12737946486906,74.8564878245267
-5,100.6,27.8174249506693,"L",0.305332239586615,20.6883452643345,37.5952647998984
17,49.8,30.0193257712726,"R",1.70715119629064,60.5262996517869,85.7933213916924
0,90.6,19.6159561492079,"L",0.535919564933936,23.7534129476324,62.5089502044674
22,106.5,31.7716864441367,"L",4.00655231081014,261.90551635749,265.039611347609
-11,89.5,-29.5057126165051,"R",0.2046072401553,-12.8438107457548,22.1345963017391
11,91.8,25.7784009705229,"R",2.04382672319114,120.431315962631,173.792415966953
6,94.3,-5.06367705063407,"R",1.14615719401657,-9.17468039355712,139.714133926486
-20,98.1,34.896490886237,"R",0.117906495481738,9.08290210393773,12.7089007464409
24,99.8,-5.78695913320298,"R",4.91970772170991,-24.2215314694547,403.064360333843
20,85.2,-7.95459686755934,"L",3.44871468755747,-79.5462496028692,278.290302181858
21,97,-24.8015146936755,"L",3.81964733083849,-201.784145266968,257.48359908374
10,88.7,3.47784410615072,"L",1.78998306385558,3.16555854356372,193.171582337794
32,98.8,12.7847776053518,"R",5.52783772862807,151.511726700209,341.144207914334
12,108.1,-12.7087698925772,"R",2.46513205859473,-76.4393575689709,283.483701769216
30,96.5,0.403947479464379,"R",5.44821486391535,41.0404939126793,381.436738789868
40,96.4,-0.121534950315519,"R",6.23110460648172,28.0863250894309,343.912655554624
-18,101.6,-22.3868388754821,"R",0.123495385895682,-6.59104241113844,15.8050070381444
1,98.5,29.2586611287829,"L",0.596872138414957,41.5665861782682,67.9217238611811
-32,64.9,4.77754830929743,"L",0.11479172179085,0.750080722585657,9.07585192330757
13,97.1,16.7319126819398,"L",2.36562861335975,92.6039253111152,241.161088678367
-68,68.6,33.5996179905105,"L",0.0641106111168167,1.31444733180645,1.96255750898363
17,108.9,2.45800844596315,"R",3.85819316465151,68.3638054383186,381.60273269804
26,88,6.43186559954091,"L",4.59834343167743,29.1040057813489,344.950884138108
-3,82,34.2865385111337,"R",0.45237441156712,30.6243538276417,41.1332139094353
16,100.6,-1.57383220532628,"L",3.36208135071702,-47.2136934213924,332.668831349971
2,80.1,34.8581674876129,"R",0.785135994480081,52.5523223189712,65.244987282314
13,90.3,31.8420103968538,"R",2.31672970057489,151.50005247407,167.739758102935
30,77.7,-29.1668637592784,"R",4.12149408246432,-173.122376616202,219.692398493818
6,96.1,-32.9821063720173,"L",1.33309772728501,-100.0591911508,119.449882942406
-5,110,9.08274969808834,"R",0.299849840057941,8.14319020188129,45.3413235291845
13,75.9,20.7137331186143,"L",1.8573941774387,72.9154543792543,155.240095198261
14,100.2,-24.6599556512189,"R",2.44129442069016,-141.555988165145,226.273036537452
4,103.5,-8.73898414137351,"R",0.890332265346882,-18.318088898583,120.211814036004
32,93.7,-31.3747792402731,"R",5.06300011346509,-242.810948202177,256.514908680037
44,92,-19.9760292119602,"R",6.17969532936366,-134.54106845873,280.181122268835
36,91,-31.3629093563211,"L",5.17881369288413,-222.834730759277,219.362640366628
8,60.1,-6.93168113040328,"R",1.11939802949185,-9.83529103475903,90.1225478109152
16,82.4,10.9391042203694,"L",2.73253697876217,52.1944746987888,244.235826489368
6,102.7,-12.379238050065,"R",1.13626584256692,-34.8999621586377,145.723409789406
