batter_id_hand,batter_index,batter_alpha1,batter_alpha2,batter_beta1,batter_beta2,batter_w1,batter_w2,batter_shift_alpha1,batter_shift_alpha2,batter_shift_beta1,batter_shift_beta2,batter_shift_w1,batter_shift_w2
547379-1,227,3.136817449126551,1.9734281188125808,7.301479425690327,1.8626305794442615,0.30784726745246427,0.6921527325475372,2.9772296649786405,2.6293441440909806,8.4189493221864,2.793588417654385,0.3984595338512115,0.6015404661487886
547942-0,228,2.7481549522372313,3.091250384529268,7.406719064091807,1.6142746456583243,0.29547890575492713,0.704521094245073,3.3009968474000315,3.018941230526748,7.893341376760458,2.435932358526397,0.3766081956397584,0.6233918043602419
547943-1,229,3.680405831615018,3.3505662835840706,6.638438526952357,2.1984271729680667,0.31033638774725003,0.6896636122527503,3.4938775063066028,3.0752849085989182,7.759474703807016,2.3580951909119685,0.3736544201576221,0.6263455798423765
547989-1,230,2.9067600071793596,1.9772480919908557,7.178427128347737,1.8038374817535818,0.2673929636652101,0.7326070363347911,3.367739482214076,2.5144273670295925,6.7271304120532065,2.4096037804068455,0.3169956753063028,0.6830043246936968
548389-1,231,3.423210459841094,2.6980064073691,7.487820765757363,2.585313980891839,0.3626148986617543,0.6373851013382448,3.3807027015703515,3.0571413878632607,7.749260694188744,2.4317161375420793,0.3711065732331491,0.6288934267668511
552662-1,232,3.630154311147155,2.998006253626236,7.206452499597171,2.27546364720914,0.33515569476405127,0.6648443052359485,3.440137529319561,3.044963911681451,8.121898786406224,2.395536117760383,0.3665147913858499,0.6334852086141508
553869-1,233,2.8057627547730006,1.9057278892602292,7.584087254912906,1.5504762518356492,0.28051483063479443,0.7194851693652049,3.001829910259328,2.1706477985391794,8.294077091216696,1.8058581202869088,0.39658055714999724,0.6034194428500013
553882-0,234,1.8418147040102315,2.1331661807350777,8.867982657469005,2.2711218126829316,0.29142520554014606,0.7085747944598557,2.3020612233547744,2.020224112281544,8.002684390165598,1.6170746186382696,0.26960545108703743,0.7303945489129622
553902-1,235,2.746610046379481,1.9119568985678537,7.254966886500128,1.806942390367964,0.2823136393787729,0.7176863606212277,2.31564343726502,2.3917601061903175,7.964121579827262,1.6964779708670448,0.356145754742546,0.6438542452574532
553988-1,236,3.5779173112370573,2.4350510317862595,6.557556934543191,1.374605653153372,0.3324528146103683,0.6675471853896319,3.3699245999804814,3.7696315889738896,7.5215011571124855,1.5839749108038599,0.33966010019310244,0.6603398998068983
553993-1,237,2.950719463286378,2.000010798494961,9.059732646174483,1.837192072157701,0.3937350041022502,0.606264995897751,2.728731965622732,1.8600203567290563,7.766340929431747,1.802143379846218,0.3173720047443925,0.6826279952556081
554430-0,238,3.2747532761227576,2.859888846372306,7.26026751232345,1.4435575013821045,0.31539517011015616,0.6846048298898447,3.4455640752307524,3.120235809216921,7.894486178900078,2.3185281167027947,0.37650296934908445,0.623497030650917
570256-0,239,2.8287507395774356,2.1930812684379504,8.3344955006416,2.135558130541206,0.37555959887733326,0.6244404011226685,2.5622332855042522,1.7341437144406113,7.228512367443561,1.7158689188991783,0.3150571726269971,0.6849428273730016
570481-1,240,3.0109949965246683,1.8695154376540395,6.062425902163149,1.7328097633627726,0.21232899472020203,0.787671005279799,3.376438293284129,2.9216395465527074,7.4725014012916855,2.0131023045545664,0.3759182517420641,0.6240817482579353
570482-1,241,2.9396363411136424,2.051195054342533,7.026365554754513,1.7626603622265498,0.24895946643132086,0.7510405335686812,2.7808886160687862,2.5238945647569024,7.1699543366753025,1.7976204304448415,0.29607297771505964,0.7039270222849404
570560-0,242,3.015222269532572,1.927581310742657,6.859810966357572,2.173374022135275,0.3270405289675666,0.6729594710324339,4.023969242241737,3.007955085495546,6.485850299932926,2.634012760119391,0.35703881169190255,0.6429611883080968
570560-1,243,2.9834187529533924,3.188876852327064,8.072714359753725,1.7225532192028468,0.34240637497831833,0.6575936250216824,3.3351154469111446,3.078772293583686,7.641067943319615,2.3892266149753385,0.3729871224188812,0.6270128775811211
570731-1,244,2.5022371995948527,1.873021828079322,7.4391681095025275,1.7587351154151465,0.2642116681365638,0.7357883318634363,2.787935809524383,2.0544986437522006,7.412160832991458,1.8318555861459087,0.3091456996235667,0.6908543003764333
571431-0,245,3.154306094274796,2.6499387047282887,7.586432578741615,2.3218536068572604,0.36752473579509626,0.6324752642049042,3.186883647381892,2.4103572477934216,7.0040457445303215,2.0686105832471666,0.3418176647916671,0.6581823352083321
571448-1,246,2.371044220961256,1.7567941504369797,7.832740864012088,1.7595596902165285,0.3095912053482085,0.6904087946517898,2.510746993557939,1.91109504223758,7.940833285825656,1.8951484096643199,0.3504140289484352,0.6495859710515662
571466-0,247,2.5943102422485325,1.853591148665107,8.277640879206043,1.5658108257045873,0.36660221655197106,0.6333977834480298,2.3065609948882924,1.835927982112352,7.32956790408634,1.6139745460518358,0.27177632372063515,0.728223676279365
571466-1,248,3.1508627694369467,2.390032538784647,7.678102886725341,1.6707704550759797,0.3390525854103989,0.6609474145896012,3.373328731053981,3.8084196167679316,7.7302460717155075,1.5327284203235079,0.32997285677739224,0.6700271432226065
571578-0,249,4.493774362335616,2.9733743555840615,5.717769374724176,2.432736466532735,0.3043900379772532,0.6956099620227462,3.3301077504943666,3.036711512075348,7.709093376857587,2.3611359089542203,0.37291683548282833,0.6270831645171704
571602-1,250,2.3361407550260904,2.1573905050964814,8.199363798531667,2.34928082450865,0.3563537531954191,0.6436462468045802,2.6742215166055963,2.192260848435442,8.589855239836732,1.6225396820910891,0.44809458359612253,0.5519054164038775
571657-1,251,2.83391952878406,1.9230996384282577,7.8799510710786205,1.746386108341749,0.2982140993526933,0.7017859006473067,2.66162223016346,1.785080774519314,7.629945462284381,1.6218068639094585,0.30243944622194463,0.6975605537780573
571676-1,252,2.7753378235039587,2.4345490120926416,8.638742725723688,2.576031348888038,0.3826268895180075,0.6173731104819914,3.352937566551436,3.041265336037054,8.032326617592345,2.457564595828387,0.3799306189871062,0.6200693810128957
571679-1,253,3.6518262241110877,2.8077663801964268,7.144415841169947,2.386425787598826,0.35565183737687434,0.6443481626231238,3.2726846500117484,3.0375858566846965,7.861120554517953,2.3708220681272776,0.3797007722415502,0.6202992277584487
571718-0,254,2.3155354062885682,2.970604118028017,9.53341110580491,1.7187427806352742,0.3827345677364665,0.6172654322635338,2.7222687037217947,1.8674203884926315,8.967768660628623,1.8971898481374099,0.4048583602752478,0.5951416397247515
571740-0,255,2.318006180780343,2.2809595234571853,8.149024041937393,1.927269974419991,0.32528288933493477,0.6747171106650645,3.37886880436974,3.0492222205333817,7.923631066608717,2.3896877611611416,0.37484692857453916,0.6251530714254612
571740-1,256,2.292613118624033,1.539876419743942,7.180595219164147,2.2867625980802453,0.32596320235836057,0.6740367976416393,3.43310343184206,3.096254383652536,7.746990883968625,2.387828878774598,0.3800290175147148,0.6199709824852858
571745-1,257,2.6568650202248296,1.8721224010655955,8.265560295730413,2.005674610073504,0.326109210273381,0.6738907897266189,2.864950105273168,1.8223653076819608,7.751765947929769,1.8405033969586124,0.33610658310157193,0.6638934168984284
571760-0,258,3.3721287996432205,3.6585788302191187,7.56185772971272,1.654021956598381,0.30989878241470387,0.6901012175852953,3.273715763606126,3.013532659846806,7.761584267278046,2.319389576042772,0.37177340612267895,0.6282265938773205
571771-1,259,2.5533985274549686,1.7261984500280805,7.394899321265161,1.7952179784373168,0.29933116178777475,0.7006688382122256,2.6629529975763675,1.8912256523951674,8.56614085621183,1.572980930594333,0.34522974978110804,0.6547702502188918
571788-0,260,2.5060137600784826,1.7626048348894803,7.242730880993057,1.5410926756516665,0.29703800623146626,0.702961993768534,2.063472844644702,2.34143988300494,9.543445746890018,1.748426979138005,0.37930802754798215,0.6206919724520178
571875-0,261,2.5552393123514396,2.610332251790834,9.068985545577576,1.8427748560993658,0.39132227490722427,0.6086777250927758,2.1985059134725344,1.7704155486534399,7.939408673756003,1.8325405571382962,0.32634850205629895,0.6736514979437007
571912-1,262,2.301104716202185,1.9825018024885739,8.22528365277304,1.6679423969667462,0.2982953376804152,0.7017046623195844,3.836979037557674,3.5149187867853278,6.916113587201702,1.6971910364257603,0.30642852060251186,0.6935714793974876
571918-1,263,3.0926547117208414,2.893817740367863,7.452486141494301,1.9350942949490888,0.32950312399295456,0.6704968760070447,3.807209933454073,2.8192417053112115,7.191559919827126,2.696335625879121,0.37352347855770174,0.6264765214423001
571927-1,264,3.282860746750931,2.541913208403363,7.735754287678461,2.625560697201454,0.36693756488276574,0.6330624351172348,3.3679827016316946,3.047187946090347,7.842528843879372,2.3972852276353795,0.3744706848467433,0.6255293151532563
571945-1,265,3.390761495599621,2.563469742091462,7.550536324197458,2.4375500095753413,0.3598624904236484,0.640137509576353,3.334111457279684,3.1599632308799706,7.886075021134457,2.3184564561562944,0.37272031670157807,0.6272796832984217
571946-1,266,2.7954807017786716,2.366065343585638,8.43071691855078,2.45884291141199,0.3735214698733313,0.6264785301266687,3.323312575108552,3.022523260478835,7.8746816167489495,2.4508164663450027,0.3827344374191286,0.6172655625808715
571970-0,267,2.059994476729376,1.7743038305582595,8.67676916324591,1.4255816389579312,0.39388288207143435,0.6061171179285659,2.3442444900426183,1.7378453946190584,7.5547489149275275,1.9596602714040643,0.2958519524466222,0.7041480475533755
571976-1,268,2.6255387283760045,1.8815829090553018,7.947837497375392,1.7044187148157122,0.3039212713026572,0.6960787286973444,2.577347915807357,1.9362103246064093,6.544811409387249,1.7399332684443671,0.2508570326492397,0.7491429673507604
571980-0,269,2.092770751408774,1.8863455886303762,7.4618255858122655,1.782973720452055,0.2555361051120552,0.7444638948879458,2.426457874964665,1.7613357954359292,7.709754108300232,1.6794867725167566,0.2971082673524435,0.7028917326475582
572008-1,270,2.5185328245903955,2.1664560746891337,7.740200337490224,2.3029361687129564,0.28745435918815426,0.7125456408118466,3.319210457459523,2.4436426070600077,7.683935932518709,2.6452736442134586,0.3986790257810526,0.6013209742189466
572039-1,271,2.768989691615885,2.0141983558379253,7.199053977806046,1.615452259255061,0.2542311877678374,0.7457688122321636,3.449614673001204,2.212630643902033,7.250567932528076,2.5264659303201933,0.3729773634180373,0.6270226365819627
572041-1,272,2.652878157595004,1.698787815239427,7.192408751680285,1.7057228729365166,0.31911466834114216,0.6808853316588575,2.877208035888606,1.836201961345197,7.797665563951823,1.659392191684449,0.3300596988427729,0.6699403011572288
572070-1,273,3.8997450866817394,2.9953295515973193,6.511612191231592,2.4269447419063996,0.3318747377703521,0.6681252622296483,3.239257460239492,3.1287569347237585,7.909677809368284,2.3334127546016195,0.3807060545326799,0.61929394546732
572122-0,274,2.863312537166261,2.1603709286302015,8.243418374002196,1.3500775651746413,0.46598743319258606,0.5340125668074132,2.1789866182528863,1.6102260161385102,7.608287151221932,1.636428624649757,0.31034693014689785,0.6896530698531006
572180-1,275,3.385983899809174,2.448088500947506,7.696452624260034,2.741461473940722,0.3736961874290279,0.6263038125709717,3.4336531843437297,4.1137937708590595,7.467414490200958,1.5394402009155668,0.29766582370110783,0.7023341762988915
572191-1,276,2.857868387747952,1.9085363636540884,6.894744401115597,1.7742394157998553,0.2653431585648435,0.7346568414351556,2.9447700633693734,2.161033142106828,8.17506320235052,1.7153685191645571,0.34743091483253835,0.6525690851674619
572204-1,277,2.8151014726364765,1.8277160445760496,8.623381639181192,1.9232447201055498,0.40364345559346304,0.5963565444065375,2.303917699242997,2.1900147909803116,7.96140469940746,2.5055296917230967,0.36809917332909586,0.6319008266709043
572228-1,278,2.5497435338989742,2.2508421270798484,7.529179097270183,2.3247828389771534,0.2659489959624635,0.7340510040375361,2.762748058642314,1.8380155052930907,8.022285879847287,1.8548237538218382,0.3437020385388437,0.6562979614611569
572233-1,279,2.9437125324579854,1.8046452233110797,7.484140127974446,1.5374323569252626,0.3311095928662595,0.668890407133741,2.761925368432014,1.9420001545357624,7.789302558601801,1.72153908453092,0.30295907590411386,0.6970409240958855
572287-1,280,2.5055151216228033,2.001959744748051,7.8985991260605735,1.6024618241058899,0.3376384613609154,0.6623615386390834,2.4925970269249347,1.7447505198351045,9.434005672558795,1.7605530975618846,0.41344412199766734,0.5865558780023334
572365-0,281,3.2734056174925206,2.898423470158965,7.8167235430345015,2.3482395176350512,0.35402421958157476,0.6459757804184243,3.614745453910976,3.330936879756117,7.047692194101097,2.2942678727228794,0.35203991532595796,0.6479600846740425
572761-0,282,2.470074896436289,2.859526588157725,9.241469431270625,1.584268652454958,0.3904883249179351,0.609511675082064,2.5897155187145966,1.7413469566818565,8.97175157899753,1.8459772382089945,0.41156984075674297,0.5884301592432583
572816-0,283,2.372651870277314,1.923708333385037,8.34224709689742,1.7259362514070729,0.2852018214653532,0.7147981785346469,2.791697422605144,2.2802757575880888,8.408656401611658,1.9032916097476051,0.34932227857584636,0.6506777214241551
572863-1,284,2.5133374044020784,1.7070215107009956,8.727198324523961,2.1809503853682504,0.4429852172762474,0.557014782723753,2.8667101744430936,2.211119627846503,7.72077721897693,1.8997045579282912,0.3671408758821924,0.6328591241178079
572971-0,285,3.493614999338341,3.1673979903381215,7.407392678318254,2.1600161601250183,0.32779600451443597,0.6722039954855652,3.275647692954887,3.049706975828834,7.759880119544975,2.3885149672524495,0.37942746091243496,0.6205725390875657
573131-1,286,3.0884881146606022,2.0593114383561026,8.207526047493486,1.8238627127747271,0.3399295294548935,0.6600704705451068,2.563183737287894,2.01943065840627,8.723572883324712,1.7015705932672667,0.3155024487873279,0.684497551212671
573186-1,287,3.348465617680848,2.2452458744669177,6.685056522914278,2.9305610609502297,0.3310034584131798,0.6689965415868212,3.2823613646266985,3.0933500720226004,7.901163733483558,2.3828065944742334,0.3843741761408433,0.6156258238591581
573262-0,288,2.4361987132636482,1.3395007581958198,7.440824316368293,1.4634780618887058,0.3520427269428288,0.6479572730571718,2.237866056867424,1.7415262253876915,8.316671545489548,1.7807395150537597,0.3172046122988567,0.6827953877011455
575929-1,289,2.7290269822890703,1.8657944331343679,7.780613768066699,1.6072199235620064,0.29133834910008705,0.7086616508999115,3.144533583365513,2.0012352958450124,7.698263723430134,1.9085191811588216,0.3900371672079586,0.6099628327920402
578428-1,290,2.5370515297141236,1.8924909468566564,7.097223693909842,1.7784821156469954,0.2528185171608937,0.7471814828391051,2.0496661632851882,2.877896512796117,8.298703558454756,1.8745855498619344,0.3899167681344167,0.6100832318655841
578570-0,291,3.796923978128039,3.5584742520427177,6.829642768026392,1.4525305480994875,0.2783516374600876,0.721648362539912,3.2496895229384215,2.6759672591999992,7.902753068138868,2.80632373180267,0.384001101245991,0.6159988987540086
591720-1,292,2.6371977666731072,1.8188320613632327,7.526057320649421,1.7187610178510713,0.3001226302820959,0.6998773697179044,2.541518366180758,1.8461151879797888,7.303548062144966,1.8561609509125174,0.3406467995449774,0.6593532004550214
591971-0,293,2.571218827597861,1.9226618139081348,8.393011644370386,1.356097684151247,0.40320054202034644,0.5967994579796548,2.272691778829844,3.302381552988232,8.343033333023666,1.8189915192486505,0.32296751738111606,0.677032482618885
591971-1,294,3.4147164879669916,2.724008675455273,7.26935715181202,1.7542977887623266,0.32409076089859057,0.6759092391014104,3.2090856334981925,3.0320444685466814,7.965318521959297,2.4265252615663244,0.3753527885608295,0.6246472114391716
592144-1,295,3.1171786737803937,2.015234859404872,6.369879869390802,1.9568740974358072,0.2872185089051809,0.7127814910948171,2.5978023855196626,2.483010686436423,9.00743510772651,2.7333650474318443,0.41168724036351284,0.5883127596364861
592178-1,296,2.3602451057961553,1.882666899040491,8.301206510763603,1.8414679687333715,0.316296815236244,0.6837031847637557,2.712042771515116,1.786266550301334,7.160743566768931,1.778525808001014,0.29908118210060286,0.7009188178993953
592192-1,297,2.515337045805389,1.855459261291586,8.563489738850494,1.6540340538532325,0.29610993367164423,0.7038900663283556,2.8008505486710433,2.0231592200479187,7.672699115240118,1.6807457860257558,0.30678523671212676,0.6932147632878741
592200-1,298,2.682149438840636,1.6478681980964343,8.299374167339648,1.7721623804651079,0.4103208999976509,0.5896791000023482,2.5597271524619942,1.9031004770116842,8.105581864856969,1.828862246228275,0.3599117006286569,0.6400882993713418
592206-1,299,2.6265185955502566,1.984429494412941,7.584242068357657,1.723508569991103,0.2616314896430037,0.7383685103569969,2.634082210361414,1.9023406330033785,7.077321355348287,1.5086712338356194,0.2613168675693196,0.7386831324306786
592254-1,300,3.4363785096275183,3.2143974992906688,7.1181705145843805,1.9652141675225945,0.3206466640806122,0.6793533359193885,3.4299273536456494,3.0329765454378843,7.717770494370041,2.4489542756966585,0.3817573402079946,0.6182426597920058
592256-0,301,3.5259521207881326,2.634165807513105,7.417645922155592,2.523867164582328,0.36895140437475493,0.6310485956252453,3.0759915715852046,2.723149463127611,8.155714374323797,2.677761459683678,0.3957280173044206,0.6042719826955802
592261-1,302,2.968721436659164,1.8978793605700204,7.891855124991351,1.8390184916875993,0.41654775837983393,0.5834522416201664,3.841472982390351,2.510892853069918,7.528636670501059,3.1958476903582813,0.43196677569021497,0.5680332243097846
592273-1,303,2.8871631478845923,1.789520716067109,8.059707833560005,1.6206021060461469,0.3817624874272925,0.6182375125727081,2.8879960368312023,1.920377219209951,8.013200008310767,1.8159664337925365,0.33580368226980434,0.6641963177301965
592325-0,304,2.5285542361819666,1.9058983756550587,7.952228751041637,1.902187187887351,0.2835006110596344,0.716499388940365,2.385870093958744,2.1383816855552893,8.489541143763907,1.9035704434033238,0.27734563750910435,0.7226543624908968
592332-0,305,3.772590316093562,2.8022324673154477,6.57225546173882,2.0399983644736186,0.32173156675751274,0.6782684332424866,3.3711240883788083,2.992706959314431,7.8853210988580456,2.4610977977625303,0.37728245177855924,0.6227175482214418
592346-1,306,4.608238098694844,3.3281592291290734,5.61132989398175,1.8941421103637148,0.29646190855286236,0.7035380914471389,3.3110288982875833,3.0989381715669806,7.799648137699155,2.408624779950825,0.36951514518720513,0.6304848548127954
592348-0,307,2.8222472252754813,2.111453552678955,7.638383094424227,2.7135058248233075,0.34316115036851047,0.6568388496314918,2.7155157860903687,1.945382451546724,8.65796428098637,1.6497901169461409,0.3791811568880459,0.6208188431119557
592348-1,308,3.0096647326299353,2.094943461544581,6.936832018933821,1.7953891410282954,0.2885001052383255,0.7114998947616747,4.26402523136822,3.724999826399936,6.320258595560863,2.2473108634996555,0.31876575564138193,0.6812342443586185
592351-1,309,3.7224429475371155,2.6812620562058207,6.328591547328533,2.01471809291454,0.31681673327383636,0.6831832667261638,3.282076400154451,3.0465426371659197,8.002921954647917,2.346471789190771,0.36958223460522566,0.630417765394775
592387-1,310,2.6123412098912846,2.4136882400237507,8.638245959529549,2.5417819082394226,0.37503264517773116,0.6249673548222675,3.260911124910838,2.937099598752981,7.929734722007944,2.4013194942141474,0.38497909078977793,0.6150209092102225
592407-1,311,2.227418605672502,2.5598162555075965,8.633144471787867,2.4108436885453544,0.32582899427033574,0.6741710057296635,1.8587530697895533,2.124104529630978,9.79604477420519,2.921564289751566,0.45809156340188495,0.5419084365981149
592419-0,312,3.318401781437241,2.926855703054817,7.914086842823941,2.2237542019842373,0.3537947697967987,0.6462052302032026,3.419669534365809,3.9672101274192695,7.387965960075848,1.128005528447271,0.29705368672098736,0.7029463132790125
592444-1,313,2.959599941683776,2.270226766595283,7.849731503779323,1.8709629319624754,0.2961610648110537,0.7038389351889445,2.6375615667745023,3.101992023639266,7.7087430711627825,2.130079700029805,0.3459287348298374,0.6540712651701617
592450-1,314,2.8395775754752837,2.121909515202431,7.328449128485248,2.0188816003264765,0.2611971430459987,0.7388028569540022,2.568724337413309,1.918830183773335,8.003741112787493,1.6152235023444583,0.2883626408280289,0.7116373591719706
592518-1,315,2.6502883021629953,1.8901861494884349,7.264811129075195,1.7949867044883099,0.25948122352873443,0.7405187764712658,2.850926558450381,1.8280994412155331,7.316057612094456,1.6860594784852296,0.3186701686638285,0.6813298313361722
592530-0,316,3.0713102417511324,2.5722759503912203,6.965019915549441,1.5247042644093307,0.30852567565212363,0.6914743243478781,2.406951588455457,1.947666198285212,8.453303515658487,1.6156159821458815,0.42176696088902654,0.5782330391109725
592567-0,317,2.4986898052595934,1.9302095614053998,7.510569949115367,2.281005088300647,0.32214425270598346,0.6778557472940174,2.2628828189211165,1.9826434400169564,7.8671922059146056,1.7347622881428213,0.24312439411399886,0.756875605886001
592622-0,318,3.1678222368315163,2.316548658313576,7.313473472188121,2.537328106792515,0.3537943632430193,0.6462056367569803,3.204122720854984,2.27219518286702,7.992219092815631,2.532128388368981,0.4091325531024901,0.5908674468975097
592626-0,319,2.228090255534671,2.1056225429532054,7.597680259229897,1.9423631885571668,0.27456596593368454,0.7254340340663167,2.6632651805819516,1.7296029511808304,6.7759205424388425,1.6946654051650756,0.2717537000178021,0.7282462999822003
592637-1,320,3.356428955846949,2.966538246146021,7.460183007869914,2.138394631962687,0.34269962119789393,0.6573003788021065,3.209593372065545,3.0463639861349465,7.824954637738731,2.365942224436453,0.37774285481626607,0.6222571451837333
592656-0,321,3.8814308172875736,2.9111234465509823,6.694798041611113,2.5116374411803117,0.33072837153678775,0.6692716284632113,2.8756908480767316,2.2391335541081783,7.37463129093181,1.8231581266712764,0.366580970092453,0.6334190299075498
592656-1,322,2.8604530743772467,2.492615826207174,8.303115614001651,1.966431579469336,0.38496626888641367,0.6150337311135871,2.1257004781090316,2.3664426756043055,8.90395159261139,1.698503163934525,0.43435786250340785,0.5656421374965924
592660-1,323,3.4368884452344313,2.562530504693321,7.562712291884595,2.6076617927541816,0.37519226640340736,0.6248077335965928,3.281349025664875,3.0943692101151363,7.658764824860027,2.378321242415285,0.3774351204567005,0.6225648795432995
592662-0,324,2.6492397365800726,2.508044654775574,8.800243306975716,2.6271148307369065,0.3913480518665791,0.6086519481334205,3.3998604951379723,3.088599890234138,7.806479601794124,2.365197542462594,0.3789879689847316,0.6210120310152686
592663-1,325,2.937519336031889,1.9729608403382743,7.590470056603818,1.639355770931906,0.27571837241231073,0.7242816275876893,2.929528395260825,1.9666261759655472,6.49545849251408,1.8257445315578444,0.26306434034414744,0.7369356596558525
592669-1,326,2.9709746450849597,1.8189391217776727,7.7223567714714765,1.5838538381188088,0.3361465562911111,0.6638534437088892,2.8703485550014918,1.8289485957420404,7.804072062696104,1.7374994380144617,0.3229272065508785,0.6770727934491214
592696-0,327,2.7002470933990157,2.054636354062699,8.690637893986944,1.9495067829245714,0.37560781215171335,0.6243921878482869,2.4824545374044233,1.7879682871511584,7.531678404247903,1.7733938924461046,0.2923108901164568,0.7076891098835429
592716-1,328,3.2991519202594035,3.703891769953308,7.64073108417236,1.4698464895868644,0.2992024906724138,0.7007975093275857,3.3440482691874074,3.0972786471185474,7.889309684338711,2.4458400483953397,0.37799872441040305,0.6220012755895972
592717-1,329,3.990616027513968,3.226124696879534,6.623409777354605,2.281211709450573,0.314240551194998,0.6857594488050016,3.3181574288252187,2.948643666962217,7.757237093369737,2.486053007999999,0.37931799964518903,0.6206820003548105
592743-1,330,2.8465346614345512,1.8303573185546111,6.587344765846362,1.908137642870413,0.28267110069939755,0.7173288993006045,4.097541417533183,3.229063825310238,5.933625817194512,2.2743667141013892,0.31624708413942637,0.6837529158605747
592761-1,331,3.080205750690102,2.565612679321946,7.752755405497547,2.402272179896564,0.3743475147452292,0.6256524852547721,3.2750501824307348,3.1005805616846587,7.881182958503035,2.256447174403322,0.37879531344212164,0.6212046865578771
592767-0,332,1.842824379102747,1.8706306797958268,7.635825719548945,1.9117361240563513,0.34451135873632716,0.6554886412636725,3.296134559249302,3.0809461277161634,7.82914718922536,2.400438013591624,0.370510653976793,0.6294893460232053
592791-1,333,3.5435494524529774,3.3614352835453425,7.136719387098153,2.107118345622689,0.3264603166767812,0.6735396833232181,3.276612892360659,3.0159807431697865,7.791903213267445,2.4108373557707847,0.3782945208933272,0.6217054791066722
592826-1,334,3.8501650522834905,2.635633052619108,7.053361440439723,2.901758768342271,0.3825791314548079,0.6174208685451921,3.311681706338231,3.0797591442650676,7.780841035861831,2.422352448306874,0.376555518840837,0.6234444811591637
592836-0,335,2.378334272520274,3.0093611351085627,8.06771335801655,2.004985567808623,0.32839222307583465,0.6716077769241661,3.4804780581253043,3.0177955924450606,7.821997665196324,2.429189774737692,0.38245104973394256,0.6175489502660576
592836-1,336,3.246476858228346,3.1027115002387493,7.228642209967339,1.979251066211969,0.3112140133047867,0.6887859866952141,3.3717310493166868,2.9949451623318692,7.878550453016645,2.3409305685276514,0.3709946144200106,0.629005385579992
592859-0,337,3.1314515656205906,1.9413927161127775,7.100538518135839,2.0335274378106942,0.34051856373593486,0.6594814362640651,2.3875001744262234,2.3980915685551514,8.026399878300204,2.705893432465554,0.3910284325261496,0.6089715674738506
592859-1,338,2.349824031138364,2.1846186587819716,9.01291097367862,2.3855250807761714,0.41345384414478126,0.5865461558552191,3.31271015973663,2.9646568951919527,7.718736329195564,2.3242009009589717,0.3692549656806427,0.6307450343193592
592863-0,339,2.7858771009345946,2.700056021208514,9.114294335875904,1.6134117991416752,0.4341254167063851,0.5658745832936161,2.1514817681330363,2.494763215740123,8.72468947635054,2.378665319457767,0.39199131540799076,0.6080086845920097
592866-1,340,3.617454725580261,2.785984146581097,7.02437073517255,2.2126171432803337,0.33884155590916987,0.6611584440908316,3.3728329283342506,3.004328721158256,7.784331225257956,2.4356131184967795,0.37742572966208826,0.6225742703379114
592885-0,341,2.520073450108634,1.8707874427159272,7.134059124087614,1.5564732717157985,0.25038770313444597,0.7496122968655534,2.102489700097906,2.010510977809967,6.957796688200311,1.6679013378778573,0.22545916519491907,0.7745408348050793
593160-1,342,2.7769286623151843,2.0463249625679265,7.152056913725538,1.6417516384818729,0.2309080116832247,0.7690919883167763,3.5059167401175793,3.007697424710478,8.003869251414763,2.329324522916948,0.37471968329197874,0.6252803167080204
593372-1,343,2.317023665752371,2.0334622597158343,8.63056280525094,2.872464525056446,0.3689618767139043,0.6310381232860969,3.313081966126945,3.020723899054375,7.794587027195242,2.394300303890543,0.3794472409032345,0.620552759096767
593423-1,344,3.4100934801517147,3.306198633571494,7.267892604682154,2.083319849256454,0.3233776791618905,0.6766223208381112,3.297252925116618,3.1020512335435777,7.874317777665087,2.3432621156437428,0.38062162718128506,0.6193783728187152
593428-1,345,2.7753184162828055,1.917945853886244,8.453639682540532,1.7714688287763483,0.30888599974264985,0.6911140002573503,4.144959786338189,2.6112850721858036,6.70498026820559,1.601543214230607,0.2856372140768635,0.7143627859231355
593523-0,346,3.480349676483283,3.2547346232234005,7.1754411699274145,2.10740792554597,0.32672563907873975,0.6732743609212609,3.3999582078432904,2.861887065104827,7.96478675469699,2.391085804584219,0.3781710043962412,0.6218289956037585
593528-1,347,2.475663384872774,2.832276231990047,8.147501012345236,1.9214862338186007,0.34097919717913044,0.6590208028208688,3.300923689269395,3.0546225332776786,7.752895778388822,2.4380582471418806,0.36386763896562074,0.6361323610343785
593590-1,348,3.071244325584945,1.9641115085771599,6.744349151342111,1.7963199912170587,0.30571949848212515,0.6942805015178751,4.010035893352421,4.108813230857891,6.730303927361333,1.6498001231585813,0.28689223310085776,0.7131077668991396
593643-1,349,2.4948493543115,1.8432243050690134,8.129640268934683,1.8818477850078263,0.2883835109490648,0.7116164890509334,2.7391926333740875,2.506204673254853,7.276403516307843,1.9442401314550026,0.3207481548047471,0.6792518451952525
593647-0,350,2.8683657051722813,2.468995060418773,8.2948393566602,2.4846628607530117,0.37766058043953216,0.6223394195604671,3.102891749549555,3.4131554584138084,8.07349082382504,1.7924470596319384,0.3732065380281404,0.62679346197186
593833-1,351,2.9355969897875647,2.575449908517878,8.05288549022548,2.530699531074335,0.38200164394967534,0.6179983560503252,3.32838869736402,3.0313586155883727,7.8366220678828675,2.4924882124894077,0.3825676761660278,0.6174323238339723
