batter_id_hand,batter_index,batter_a_gb,batter_a_ld,batter_a_fb,batter_a_pu,batter_s_gb,batter_s_ld,batter_s_fb,batter_s_pu,batter_mean_pull,batter_mean_oppo,batter_sigma_pull,batter_sigma_oppo,batter_alpha1,batter_alpha2,batter_beta1,batter_beta2,batter_w1,batter_w2
664332-1,1378,6.580916861073032,7.929598322506089,11.39406281450632,17.081447839987916,6.961636756821535,4.881792497957495,4.620223690797348,2.5842183319557295,4.599923121279931,18.92274669314202,24.487913077124926,27.82794128861485,3.2294198438436927,2.1176713669636427,8.208254081833473,1.9935631281126718,0.29389134441431747,0.7061086555856823
664334-1,1379,6.020935103650564,6.082926811487807,9.338756388775105,16.89435194122305,5.8464086490326075,3.9823468915182607,3.958479404948423,2.566262525607522,4.0053740987426245,18.406942046844392,24.666930632537664,25.92663562185771,3.1386449663367513,2.018117555691971,8.913120063949282,1.9705505704773723,0.3082919680968652,0.6917080319031356
664353-1,1380,6.5584807883974205,7.094627094131004,9.35924021188167,17.20485288482154,6.392947385689977,4.610115684995716,3.9258499401096345,2.5867289999215437,3.7628798289109873,17.570068985877096,24.97284456595686,27.5275467325064,2.9953378142015823,2.4123410759900663,9.150655309192912,1.603732555564306,0.26386670030420184,0.7361332996957984
664670-0,1381,7.656614346087023,7.548291643652821,11.20366814143671,19.23076382332544,5.619832899354327,4.954924597664566,3.2926600178352095,2.931167437623836,4.894567163526191,16.77994837317684,24.48292938276744,23.8641510075609,2.6702479511505435,1.7893188623514744,9.107944023020314,2.0087108313584263,0.25124122893716305,0.7487587710628336
664670-1,1382,6.133202183867785,7.959497766776608,11.461272999984335,18.43764730163901,6.176885762518614,4.775393955245519,3.6609521962136253,2.7133810862661187,4.041620022915661,15.973356764429324,23.713287361730625,26.11767069139477,3.221583393921168,2.4812683614556885,8.175663697911476,1.488730940881318,0.21992230421807318,0.7800776957819274
664702-1,1383,7.8233299643243415,10.194616377243227,15.154544753624693,20.837089070277305,4.680524775808383,3.430606467597007,2.547128629342786,2.1397276961637464,-0.34075548531606775,18.389945763652086,22.31102061409534,23.768643516808556,3.268993514539408,2.4182055619128557,8.357364466576804,1.6840349991490275,0.15989120518141822,0.8401087948185822
664728-0,1384,5.450151328247216,8.27851790560324,8.694027181478292,18.849704328468892,6.1861723077026385,3.2466500275369707,4.260431145852499,2.5834388306007354,4.498130804802642,21.744972844195473,27.66156582324969,26.115606534019886,2.573799065615307,1.530728045465814,10.777043161150107,1.6440761995090907,0.23361106485472685,0.7663889351452722
664731-1,1385,6.613586561765391,8.319708585341285,9.295832006624813,16.929313832996563,6.3123156774733635,4.067214763931674,4.120117042458699,2.68003125178576,3.813993819733619,14.98967315608263,25.912883808333042,29.1520932591457,3.1583366067366607,2.322136767432899,10.247555641500751,1.6750402539953315,0.3110283865194133,0.6889716134805872
664753-1,1386,5.230570120066383,7.951168646290782,10.978920292322584,16.903194178742098,5.335067751254231,4.862314196923853,4.481735288760724,2.5426606565321723,4.386264864360962,21.720886078673832,24.611091287645014,25.927153727877528,3.1428085629544276,2.476278168121146,8.37537869231861,1.8405745118179677,0.2372383463943938,0.7627616536056055
664761-1,1387,6.197609236387587,6.314464896294426,9.690285279309393,17.68924202411263,5.295301215785305,4.65807079759606,3.5511561985742266,2.4806320784767895,-0.629139656981599,17.52543501303755,25.490705938631894,23.086579865201863,3.1022531461588936,2.229569363475982,8.225043857572485,1.8187310865223765,0.17835209716204947,0.8216479028379505
664770-0,1388,6.201032557524807,7.464381051548334,9.66507424390017,16.90495406360732,6.491686900299991,3.9556135150831033,3.6951231948700345,2.468144093294037,1.5921289838354007,18.538436769773387,25.070232140902625,26.578995781476294,2.515284733792581,2.211078518860496,8.85186843415576,1.6592428576251528,0.19895025622558093,0.8010497437744187
664774-0,1389,4.96898398637614,7.62523878410365,7.858940473492943,18.073578444936146,7.620507310510741,3.9612282170171667,4.253523325127565,2.1211409385562563,10.89459061849907,24.30589588745325,25.322752801786365,29.551897264698628,2.784496465781079,1.8120597680033588,11.337250853051398,1.7786771065518319,0.27856779250485064,0.721432207495149
664789-0,1390,5.982581985014046,6.308550331426543,9.590381481238975,14.823599308633856,6.970365897467682,4.937977250320979,4.408715365258632,2.6484735010751392,1.529403290576229,20.6930944525992,23.9437815949574,29.150181055441276,2.9203760769727913,1.9360184630823452,9.252269527515862,1.7843841041729305,0.28399488917895344,0.7160051108210479
664848-1,1391,6.1679917338422285,8.315013590709386,9.449584056860735,19.878870971114523,6.260784945724041,4.905510962159198,3.8898143428725986,2.932507846147103,1.5122403251813905,18.203020417908128,25.136439967778,26.22567998423091,3.1354517655325593,2.0742256919153896,8.514881044181198,2.0953854427288747,0.27867751569231314,0.7213224843076875
664850-0,1392,7.283756674178751,8.459021657221877,9.088151436589667,17.127011938574455,6.045558618199685,4.002478478319337,4.179428298365845,2.3261750749410237,5.358604292754586,23.32209931277739,28.05999053414056,28.128188433644436,2.4472902081403296,1.8511097573754876,11.716078148108538,1.742906508495878,0.40004191185071947,0.5999580881492798
664854-1,1393,6.08996582617387,7.119083752567479,9.364265012384502,17.074449277485424,6.122037208248366,4.578076864578937,3.9276890689032755,2.5873082830383805,4.896300232130379,18.756533450956315,24.85615165983661,26.53010360958356,3.1150424537369314,2.2158740699985295,8.781934113423862,1.8608551534306839,0.28214653856226096,0.7178534614377385
664857-1,1394,6.190122309552763,7.1845519999418155,10.054920501688867,16.858831152930637,6.3113260318037545,4.57171549063081,4.10637816081558,2.57970403507902,5.112336006965358,20.941413573104146,24.84932126050231,25.335743466711577,3.0387223247221873,2.2768990450026214,8.76852316161844,1.7556479989856497,0.2734851587945512,0.7265148412054478
664874-1,1395,6.234146343764958,6.801957970035438,9.28859320475857,15.070049081328822,6.611300721141665,4.7973238858432925,3.5597894812007134,2.4095036197284325,8.677769800156831,25.680207193283568,25.125989969538743,23.74835670743642,2.7773520710716606,2.240539005852993,11.803381272406686,1.7592964093164878,0.31959680707942406,0.6804031929205758
664877-1,1396,6.167848130705277,7.12745618126107,11.011190737986897,16.991573436954646,6.308809957386278,4.596283882579569,4.429265721884468,2.57953945175311,5.002959800210755,20.939879099089058,24.89749667763358,25.281247133082974,3.0534510654303757,2.2284442990599413,8.841455466338518,1.8423118629361643,0.2795663118191615,0.7204336881808384
664901-1,1397,7.046735321099497,7.64588278447865,9.091815942511543,13.187434083117829,5.278809759790377,4.5172515719621416,4.4552541287676375,3.637429690515941,3.9116325406602135,17.820070184217375,25.816377561341472,25.714937544934795,2.906007394532177,2.276801625465253,9.09831028090235,1.6560946793255444,0.24282353214061875,0.7571764678593799
664913-0,1398,4.978559975219116,5.17682056014166,7.618092240678798,12.002623341194887,7.337141373145767,5.163231605693735,4.259704009844984,3.368079048126465,9.137572968629385,26.542089864783218,27.98499735325074,26.16765233759721,2.5777048980913637,1.835617717498084,9.89708463941682,1.8664528233871496,0.28644225804231466,0.713557741957684
664916-1,1399,5.608066131887278,7.1055010865995465,8.995755030568704,17.03545158200058,5.630846033750539,4.5895663602201875,3.795643644894369,2.5945491878300078,3.576648952540794,20.932073702276078,25.132131356316798,25.33743943318238,3.07314107522378,2.158668624910549,8.741782833354904,1.864096643620884,0.287306150074438,0.7126938499255617
664926-1,1400,5.649284902008037,7.082811986162082,9.52328135725585,15.933092008747753,5.8356830308925,4.113866327015453,3.6602323015098115,2.465312710250857,10.683909933015311,20.84696562013488,25.709894201802122,24.5730842840301,2.9891201527485265,2.615408172167453,9.340747216013016,1.708718205054862,0.2292836906932476,0.7707163093067532
664938-1,1401,6.132874368092074,7.141903364794516,10.041233995529598,17.081440728291987,6.25764844068753,4.5964802156000175,4.092775129257107,2.603620586084832,4.95138363000634,21.726798177379045,24.909381563841468,25.499077488425897,2.9609411075427614,2.3188511625654273,8.83695281816835,1.7805226943819443,0.27319282713387755,0.7268071728661222
664954-0,1402,6.567463983757633,8.295796523750788,10.965579347263647,15.694829232806422,5.639113257610869,4.405909130913108,3.5194440574430743,2.3065871186534994,7.828017111120912,19.861141303603663,24.056238389685607,24.269640441519467,3.0671706393367844,1.9201225944117282,9.621059943080047,1.7948121692377308,0.3420194645731387,0.6579805354268622
664966-1,1403,6.582358695872385,6.610248404678887,9.017963469401044,16.984678306588915,6.865530376738326,4.096727817691845,3.7804890289560995,2.6071953336673155,6.838726595846707,20.682080646839925,24.60472041681389,25.60562604811372,2.996692051652498,1.8801566892461046,9.189755614116999,2.0953472052858575,0.33012582071030255,0.6698741792896972
664983-0,1404,5.856520038822287,6.984378574114462,7.895950322936383,14.808210556073863,6.812016279472084,5.03643269888181,4.647774630960324,3.1027840507986575,-3.1827892823583217,18.84854448812537,26.201277169223868,26.362173339366862,2.5746548969518814,2.126505618501341,11.235171528492854,1.7559147595525433,0.2939213648571055,0.7060786351428958
665019-0,1405,6.235709897102886,7.910105828215373,9.587403993484974,16.537629603530576,5.477200341552064,3.8104250243260265,3.552913728283801,2.184125241359982,7.232944972319129,27.80469372994157,25.84305178361243,22.005895763108136,2.6775599007865347,1.8566532574346095,10.84939688685549,1.6919118353640172,0.42472998749486246,0.5752700125051378
665120-0,1406,5.185237590141239,5.0550206132777,6.7649293578754515,13.71359779555357,6.642579450879026,5.700929579301981,5.039493366728767,3.115755318210402,3.7656659063892364,18.619483324556054,25.9164444303282,28.124883885919246,2.6683254090877715,1.7941441701631777,9.849957085516031,1.7586367541169585,0.29678383766293936,0.7032161623370614
665138-0,1407,5.722183062329965,7.101584228181172,9.894241877890678,16.957060091547014,5.518407617325223,4.59780093918483,4.121868990989641,2.5855367809911853,4.681976284469145,23.301860266292543,24.46536745651842,24.84282292159865,2.918168886046907,2.323486517069897,9.195713751441577,1.7825367796665958,0.26571067967545386,0.7342893203245451
665154-0,1408,6.323780916603789,6.604199769741225,8.371093129515504,17.008763210551653,6.066376330834487,3.9269982721695094,3.5805903831402555,2.593838994757753,-3.150308787024827,16.23502741358741,25.720258671262027,26.333237872770475,2.2290707201617925,2.170990151433476,11.33047125743762,1.7666021340188796,0.37470640671882577,0.6252935932811735
665155-0,1409,6.283182258441679,8.48420584021074,9.279981166220868,17.42801492587515,6.504710393148078,4.040982452650333,3.667678118510906,2.3697832264696284,10.2268454496169,26.091766258385206,25.854125035555718,25.237995355539706,2.3336539898403506,1.8652235263352765,9.8158848818774,1.700754226939969,0.27573375787099097,0.7242662421290094
665161-1,1410,5.370402996468619,6.293176823466625,8.447134449419737,16.536794914307567,6.843701253735214,4.976564748451127,3.981662087836769,2.7293353555421667,0.9832603203449808,16.176055132103844,25.484996912039094,26.753965339733835,3.2062018957279728,2.0815459314970486,9.385003814951773,1.7387993998777391,0.3558739821471865,0.6441260178528141
665173-1,1411,6.924030355926185,8.74155258062017,9.318021937646726,17.052784017960438,7.200792661080442,5.29479899164745,3.9360264939782965,2.6010334953905394,3.7359475425765254,20.571628815204207,25.069090594188125,25.348047335785797,2.8025094228072427,2.0979128203652846,9.366372943861064,1.8203398126294652,0.29485062125103484,0.7051493787489668
665180-1,1412,5.434614877381568,6.345656241839677,9.324453690920791,16.941370014578634,5.509716057017265,4.151558170891324,3.918273684585705,2.588022634600382,5.0461936604676065,20.66078176189572,24.717367009775444,25.364151198024217,3.0045919074988188,2.1573277344502495,8.795740103995119,1.8771177331178026,0.2920940470121943,0.707905952987806
665482-1,1413,6.514012841518003,6.657821452621851,11.69771908732117,17.85454361875238,5.694240065154603,4.735265951116892,2.949115111289407,2.4978463479512736,-8.007511684450801,11.39783066607463,28.338990761997536,25.887365252104463,3.243325409507163,2.0077629564425914,8.508157039837789,1.4542711072663337,0.18272081225374887,0.8172791877462519
665487-1,1414,4.63790773000581,4.7911970635333,5.287660477157241,13.55782820153866,7.16981513821788,4.951646594089244,5.421617965058012,2.6599717098231226,2.84598944129132,21.080291467576757,26.168959157468525,23.76186620240928,3.2007215372251228,1.8455585829293295,8.550893552742762,1.834983368205716,0.31015673940947364,0.6898432605905267
665489-1,1415,3.5518276074408472,3.7720234361589684,7.53991595019268,15.442979274128572,8.473891602475781,6.670023493339265,4.255765743893999,2.6880444339732184,0.6095991971714644,14.992426834900014,26.047802742741457,25.98572512552196,3.2083853231348813,2.152016271386061,9.23967491167402,1.888599596179487,0.28671145520965413,0.7132885447903456
665506-1,1416,5.132118222114742,6.6324390631963155,7.362314268694024,13.980302968597728,7.024741477540008,4.668147788755529,5.351981286440381,3.679325153027064,-1.9841189245183655,15.954345320090741,26.547625364874655,29.60944373829962,2.8866121511131717,1.8068253837165513,8.599930819794997,1.932600595571201,0.28769848225649897,0.7123015177435013
665560-1,1417,5.655171363482981,7.219489111128901,9.356476793310941,17.163747008806393,6.471964549856586,4.603735343261693,3.9408942565482423,2.5894854070160918,4.4275537942439795,18.99688807788524,24.84135551305505,26.213618881742054,3.1167246311730503,2.2103942373895755,8.451029224629794,1.9127765382609065,0.2892008997427824,0.710799100257219
665561-0,1418,6.377965513526219,8.29082128716937,10.270794234534943,18.597449033283294,5.444463969363452,4.320460270298041,4.5083979964785135,2.7444909878266253,6.920002086667756,23.181659810689997,26.323860339559626,25.416447681330574,3.4409934430184586,2.2831256474769894,7.2870600543050195,2.131120038598318,0.2614674227231905,0.7385325772768097
665561-1,1419,6.23637236340567,7.440540890648403,11.761907971667512,18.372050924160366,5.856065286681925,4.099894598031062,4.7480276646620965,2.7201224635594863,6.144212771544265,18.68988491672904,24.485021538329818,28.11804820240347,3.34654802589908,2.2473653248802625,7.5433518001269935,2.2045892004479115,0.25856603361071595,0.7414339663892843
665648-1,1420,6.789831823726916,7.1270208183178765,7.715054994103173,17.06217084148957,6.995135110624458,4.607994444709826,3.383234380974942,2.5837411761139215,5.032884964258808,20.99366479353789,24.728930688085867,25.324273490373365,3.1217065256515215,2.211240380271584,8.513714131672641,1.8987388834526742,0.2872121388532164,0.7127878611467803
665650-0,1421,6.054850248338154,6.229969832656475,8.429024142354917,17.112493388373665,7.301742372605117,4.159818626754122,3.594545329495964,2.575120811089813,0.09459556040056293,17.69929186871916,24.208608767758424,26.117403954895206,2.529180463688284,1.3266084343860245,8.832797236215615,1.9692237570495983,0.2697607916184074,0.7302392083815933
665650-1,1422,6.47404494046648,7.140205513956247,11.220343007377636,17.168287831232725,7.159992269683593,4.578935838664487,4.397238828511897,2.5972254672995683,3.3001972968057225,18.47791423396038,25.33108314416667,27.583619075788555,2.817856985597247,2.3290474413872904,10.347344853303404,1.572424639356457,0.3348926308504453,0.6651073691495547
665651-1,1423,5.727967655453935,7.21130451901377,9.385752514340833,17.203243470375032,5.831572417567216,4.585568773673647,3.9115608689557124,2.596553896425297,4.438875184231233,20.7340833644996,24.831372529301415,25.668915511768603,3.0832445368344956,2.1377803549448733,8.82456979039814,1.8723605757761825,0.29474731884333294,0.7052526811566667
665665-0,1424,6.452241399225837,7.21521249873656,9.307759165469895,16.980506037125163,6.45649235878063,4.572057217796378,3.91048138112347,2.590894144682112,2.7109425990695333,20.65099480597413,25.13862756686936,25.598142160301464,2.7797990536084467,1.9957872598504536,9.247529366059972,1.9489395579218598,0.2986209972478684,0.7013790027521302
665742-0,1425,4.693080875844113,5.6160639069500755,6.321773113750537,15.774561122708137,7.150189907803464,4.223802056070996,4.493251240012876,2.140137777611252,-0.26102770789038804,19.76963352282239,25.977208123753694,26.49010887740622,2.6809155267435214,1.9168188097636383,9.544183265337878,1.8560695042472501,0.22240111477626975,0.7775988852237312
665750-0,1426,5.1386048351915266,6.553177784410927,9.857204331775755,20.18475866647867,6.7911347210859025,4.594787828350973,3.5640518419873195,2.139321770179356,5.10135357342113,18.982973558369796,24.40569261260638,26.81464156246653,2.7502658094884787,1.9309397915406583,8.735304188738576,1.7642543587719537,0.2228145996816897,0.7771854003183096
665750-1,1427,4.955186106096436,7.336135002502337,9.825491606113628,21.39696470031954,6.907503597287918,4.67807917059104,3.6131850586664553,2.127023464622206,1.0653020741266708,10.850618365550007,26.86623341530089,30.387699566950868,3.280186653532522,2.1305448577994937,8.862006033635403,1.6153393535945693,0.2575004561451883,0.7424995438548108
665759-1,1428,7.334751813087889,7.11025275477683,9.342902742133731,17.00377662427537,7.796766175731114,4.571698652663362,3.9478154194054467,2.5684584009291602,2.321016866295528,20.808259770919314,26.25900715626692,25.587539071833298,3.0474890837347632,2.120295455337844,8.844402465383727,1.8808440741712051,0.306664429114085,0.6933355708859137
665776-1,1429,6.173036524848229,7.126391387267713,9.306531455732621,17.46085125680984,6.357885661118845,4.54105536908029,3.9411354785601924,2.573067294198155,4.950051016720104,22.613939615436273,24.90252303801596,26.466638153114477,3.064465091722929,2.3384319606237214,9.016447821079485,1.7697760345257554,0.27553133443374983,0.7244686655662489
665779-1,1430,6.1329267883986365,7.955349406117339,12.48593461324311,16.952404317076365,6.353760941787244,4.906570685381038,4.9975407651246035,2.6012097921597204,5.393747945663164,21.827085439172656,24.768957505734242,25.56675111371457,3.0492539906790674,2.276410364378422,9.025846622491997,1.455873167507048,0.2939536140822339,0.7060463859177669
665782-1,1431,6.3060948096852325,7.262081210734654,9.404889516242566,17.086785546523664,6.397225577153857,4.408278680890688,3.9111606049246097,2.568150720489732,5.353361238689542,20.003244904058565,24.74693569583385,25.00356887201432,3.106750243110374,2.5598315681458423,8.499797873448632,1.5984538876500336,0.24715774627608283,0.7528422537239176
665795-1,1432,5.539572609359168,7.113220019809295,9.455227820382788,17.196295623727,5.615977142359195,4.591299474782195,3.811282241853399,2.6081553811836944,6.157495883565381,22.17967006271581,24.811622169648064,25.456732214555576,2.8101870649303935,2.1803826424933477,9.207694159102447,1.9100915381899988,0.2770710965960681,0.7229289034039333
665804-1,1433,5.46715750298001,5.901058635068204,9.36673184959956,18.096082958307726,7.321313922909433,5.8577132202443964,3.8053513882707133,2.317471631294458,10.04554715038234,23.078283767041036,26.563693230527175,24.964589874075024,2.7967620769944923,2.060954803992406,9.413724212075591,1.6689020536817754,0.3564273478327411,0.6435726521672607
665828-0,1434,6.131901713094194,6.850233057253856,8.430620011156797,13.903337684250227,6.244987359553262,4.3210835605265485,4.315205826690059,3.0081194484734146,9.74695925212163,21.33005406880841,25.343993443311703,29.329655093480422,2.615438413964595,2.032255763493813,10.088397902121981,1.8845772859223116,0.25487630224490393,0.7451236977550962
665828-1,1435,6.317992957656899,7.338240183548059,10.216793061043933,17.555993691043213,6.66075014474385,4.1978188680727095,3.745582395133594,2.4689557067499504,8.359148489322152,18.893546266256145,25.036879105768527,28.306896796283095,3.087884949307479,2.2748458166601226,8.86206962291654,1.7218246683252194,0.2675631283969634,0.7324368716030364
665833-0,1436,3.605755248792872,3.330866375164697,6.796378353692002,14.63887684410251,8.739555579692965,7.446201234140992,4.705435686695621,2.561937169236909,2.6265054885334496,17.318764155508564,26.651138067272175,30.337864834203724,2.9203992990734933,1.6029580814595155,10.638769716988687,1.7035512357960345,0.2472926010515799,0.752707398948421
665834-0,1437,7.288711455678575,8.419622729318087,9.363904505044587,17.0042829140516,7.718646107902099,5.127240573988457,3.8969354861745105,2.5929634978085723,2.2822712095472237,20.37044144146233,26.39423873065761,25.33734217234881,2.5968298188038497,2.0313996971640202,9.651814388642524,1.8767339575670507,0.2927459002867205,0.7072540997132792
665839-0,1438,6.919163966067459,6.705871340937929,8.312085071836703,16.980931194017373,5.74887454185064,5.03026153520472,3.8603352686722014,2.1639852082491524,3.64981640996184,19.74285396721703,24.414272021965843,25.035751777701194,2.6356695234104763,2.042509276255244,10.645347116609559,2.073599968583194,0.28501846617983817,0.7149815338201617
665846-0,1439,6.130890879764248,7.142673527021236,8.71299013392984,17.056086570250045,6.254502599515347,4.6167261737018865,3.6519867296251043,2.6002558009693173,6.2765345463286,20.65313282653879,24.985841432266966,25.55933278701211,3.059118234473771,2.117499414898618,8.63684933210824,1.8666088265328316,0.30365867496068727,0.6963413250393127
665846-1,1440,5.681399876772603,7.173675593337381,13.103054589244733,17.103468224355932,5.791227856139191,4.567779928914526,5.2515529614361816,2.559382845969166,4.86666542459266,21.410339354369682,24.451754911070882,25.46370077740756,2.7153638139016687,1.9667709332770467,9.46040581266835,1.7102769252570365,0.312279790935022,0.6877202090649784
665856-1,1441,6.1815648561768075,7.118951394210421,9.33316552455334,14.573599177882611,6.285569358883195,4.586614901208753,3.91539963427619,2.2922643641969755,7.1789980540390985,20.641136408176468,25.62132791198613,25.51076377339194,3.016868462277483,2.1152159783670954,8.885451063256198,1.9073404184740355,0.31377390294381435,0.6862260970561844
665861-1,1442,6.140163487685113,6.641156600085416,9.276373893878333,15.089596254921462,6.80840470241434,3.9743968688414735,3.9491574288492806,2.9733401517752807,7.284958764510819,21.612179098538963,25.417461805044997,28.15269039502176,3.0896320279958176,1.9807692543965998,9.165673899948533,1.3148567911228746,0.4080309427868986,0.5919690572131007
665862-0,1443,5.622990065838827,6.101898310156933,6.4962157560897795,13.79977481583898,6.719065729258819,4.609979097681658,4.497897539657405,2.6139355380710425,3.263919487280792,20.379033603822457,26.489397578123345,30.18393406482504,2.5990197222421663,1.8267604140984366,10.081844270354429,1.7176183737700936,0.27644076206760126,0.7235592379323993
665877-1,1444,5.803296328528915,8.301582341484089,10.669581227244374,17.807567875671463,6.468286704905637,3.982394110400901,4.083719325216605,2.499374741323833,5.565437552906264,15.67842372657095,25.571950130712793,26.93585562149397,3.2342150354743557,1.7071285537609988,7.837527599361301,1.665155315043324,0.2824285017193563,0.717571498280642
665883-0,1445,6.0836217330820785,7.159881797020601,9.758488201469586,17.040919674453544,6.269579487556643,4.579019397176655,3.9874976971350087,2.600068246913573,5.03628727393915,21.25208290039741,24.880721522413058,25.433883115175455,3.018938971192688,2.3725590247856596,8.901592902493356,1.6818066389654218,0.26891832297429363,0.7310816770257067
665908-1,1446,6.261536842764557,6.43601238342304,9.35057383756354,16.977981696079212,6.010812962616455,4.232136092226295,3.9148167451541602,2.579707960700659,3.054652412177508,19.525927288661357,24.954724005601253,25.205209117361946,2.9383589294611436,2.1116632713378354,8.946864665508285,1.9131475968934124,0.28062996847681076,0.7193700315231881
665914-0,1447,5.83854106829068,7.16224919798411,9.311121993230284,17.062935299573745,5.8970489542085005,4.586692029948477,3.9344362714251515,2.5903598661809766,5.037655386821959,19.336395389637207,24.915539313142137,25.802655360494704,3.0005733745299206,2.227980912589808,8.469954880273859,1.8681199008015918,0.2796523094340305,0.7203476905659715
665922-0,1448,6.0321936553253614,6.3061289522937445,10.357153556028592,16.562306503725505,7.01250366236182,3.9890862322718292,4.191065620660862,2.4878478399637185,2.502196356606114,19.695634036551727,24.951608598909367,25.79196217998243,2.4682809887605974,2.472502693478391,9.917457739241971,1.5431181646519188,0.27612925470489064,0.7238707452951091
665923-1,1449,6.402050849239399,7.616635454737861,8.325308576094107,14.327426480442943,6.916500845827356,5.21960807409344,4.737823862753993,3.2665216053485486,3.87681912141625,17.25426413924404,26.18526006206491,28.33772742322544,2.804786703907563,1.8271298525972117,8.350199434624304,1.5765071607426353,0.26888867255035304,0.7311113274496491
665926-0,1450,5.716816950427756,6.8259061617494865,6.75218600306672,14.700960788436216,6.803305489790108,4.489641842722661,5.79101999414006,3.0464227227892673,4.460146481243731,18.866070224601124,25.88054924695612,27.52273464764182,2.520539286998282,1.9093239495612133,10.504992342973514,1.7418283484332466,0.31125559036452977,0.6887444096354702
665947-1,1451,6.510059238684927,6.214737288679881,9.310921124856026,17.121680395332973,5.991662790724034,4.294459737165925,3.83348520025514,2.589596202667852,0.8591137302593669,17.411563448157725,25.472282123231825,26.537735601507976,2.7693690569315317,2.187765935727041,9.694837303133303,1.6497193186542782,0.2922251495377558,0.7077748504622444
665953-1,1452,5.890895851858363,6.072342307074694,9.265495140719056,16.976431919790983,5.896400090450756,4.173779081714961,3.639300316582525,2.586163699223109,5.322702544387345,23.67112005723967,24.375369260076987,24.887658998650295,2.9665220551961085,2.1859742967069518,8.897702979553241,1.8707318623968987,0.2795073942228372,0.7204926057771643
665966-1,1453,6.612316996110007,6.402503114038075,8.248181772245477,16.97252116058097,6.699306554073705,4.222403032921526,3.6261503108767514,2.592260816130082,4.997701498093104,22.19364503901129,24.49528274441694,25.41894872791329,3.114198165572249,1.9914846575499583,9.022112343353495,2.01635787202471,0.306721361476038,0.6932786385239625
665972-1,1454,6.687043015361943,7.107172954161695,9.427055536400431,17.009549458217286,6.886254493719449,4.6070085024722625,3.9286772720039065,2.6020145439873317,4.163514492744529,20.712140504959123,24.864676079072666,25.604919729129957,2.903333380662181,2.0654722026406924,9.375849286128842,1.9198343184500928,0.3189869331843917,0.6810130668156096
665975-1,1455,6.389878485939624,7.175611332608006,9.30505801462089,17.04627181235278,6.406085323143713,4.5980590085375175,3.9220107006193006,2.5709376547497547,4.793851575315604,20.773581595490455,24.774267782610593,25.61532857309229,3.0916605528753074,2.1002996573922337,8.853833800323452,1.8794638267407318,0.2987150666366159,0.7012849333633839
665987-1,1456,5.561738122932205,7.128822016998419,9.366793045747874,17.091516247282637,5.4122108583425765,4.623531373602225,3.9147900098322483,2.591940914256047,4.1727746045332275,19.05592460795697,24.81548555087396,26.018001969093703,3.044438063500036,2.2402325693594087,8.68449503107011,1.8532835541266732,0.27464996111885714,0.7253500388811422
665989-1,1457,6.365649057679686,7.169740059329639,9.356346431471243,16.960206671241306,6.37137882321742,4.561520966996614,3.9078426700458673,2.5772266015908274,4.531006683819888,20.590012837212722,24.771593648397573,25.56620260080097,2.9534086775152075,2.0452167637349348,9.154805006758044,1.914101780067824,0.3120083809016633,0.687991619098337
665998-0,1458,6.275753077094411,7.187727261036231,9.363506321998115,17.20788034609548,6.265925732815134,4.620172480661499,3.919139697564223,2.5961968982956276,3.4758485568186734,20.584625623339047,25.03869341112989,25.61992765340138,3.094401437906324,2.062813671861673,8.906584761997886,1.901165627607676,0.30735839577526725,0.6926416042247306
666018-0,1459,6.443493560326675,6.644684996285205,9.014905209200746,16.938126089485795,5.417329319683263,4.447666795899289,3.6611287965814903,2.254400016038888,0.4740501682006838,21.158597606014972,25.538795366212096,26.036052558331118,2.88682730065347,2.150509326281483,12.014616085787049,1.6425712926475073,0.40023361903364846,0.5997663809663508
666023-1,1460,6.355170849424513,6.86512795028301,8.523847096983193,16.580554727709636,5.643257379820309,4.618082328251957,3.772847662658745,2.205834667066318,4.881398770704514,18.262609129752033,24.63231587309935,25.057473069987253,2.828509844738102,1.8324162008998877,9.040902461110289,1.7899267188032677,0.24828031217546936,0.7517196878245324
666120-1,1461,6.345415773457922,8.631960456295804,9.365377645064378,17.02752456891745,8.927732307884918,5.163357227212429,3.937122333937452,2.5885748535218824,3.760361816619175,13.01043148503462,25.510358990348,26.5621718460046,3.32215168982954,2.865503936907196,7.9547253001409235,1.36597844997647,0.19175607862420943,0.8082439213757913
666124-1,1462,6.111208607167229,6.569735815035248,9.342346936327807,16.988607383122282,6.272483337190998,4.258665814609804,3.91793866486367,2.580342336147539,4.949978561813573,20.736981526714168,24.881561803180524,25.339275907069457,3.0115329593676843,2.34747117236794,9.155578888326241,1.697189841344694,0.26954808536175384,0.7304519146382464
666126-0,1463,5.579185576798879,7.165191370871508,10.223947566855376,17.010628407689374,5.973596005735965,4.592329279255295,3.993036450429284,2.595460980593453,6.423397202108805,20.649702602111287,24.47789489463429,25.568403634558887,2.8715324188464684,1.911500782066555,9.33857590568696,2.026466262625835,0.33545420227110906,0.6645457977288913
666128-1,1464,5.842373709085976,6.632907015989852,9.379085930563154,16.95924573727717,5.640238315130983,4.217297070213362,3.9400510867170797,2.588121515490799,5.10508525733343,16.680058086373204,24.636958287251943,25.92264896259455,3.236181234203553,2.3562333808726508,8.173484769584963,1.9149136797037727,0.2664644909754715,0.733535509024529
